Question,Answers,Comment,Instructions,Render as
（　）のごとく才能に見合った部署に社員を働かせることで、社員自身が輝き、働く意義を見出し、業績アップにつながる。,筳は以て屋を持すべからず,__筳は以て屋を持すべからず__のごとく才能に見合った部署に社員を働かせることで、社員自身が輝き、働く意義を見出し、業績アップにつながる。,Type the reading!,Text
映えブームのせいで（　）ように、見た目重視の風潮になってしまった。,櫝を買いて珠を還す,映えブームのせいで__櫝を買いて珠を還す__ように、見た目重視の風潮になってしまった。,Type the reading!,Text
（　）というように、人は見た目に心動かされるものだから、ディスプレイに（　）。,櫝を買いて珠を還す,__櫝を買いて珠を還す__というように、人は見た目に心動かされるものだから、ディスプレイに__力を入れる__。,Type the reading!,Text
外見に惑わされ、（　）ようでは後々悔いることになる。中身でそのものの価値をはからねばならない。,櫝を買いて珠を還す,外見に惑わされ、__櫝を買いて珠を還す__ようでは後々悔いることになる。中身でそのものの価値をはからねばならない。,Type the reading!,Text
真似して取り入れるべき点と、捨て去るべき点が、（　）ようにおかしい。,櫝を買いて珠を還す,真似して取り入れるべき点と、捨て去るべき点が、__櫝を買いて珠を還す__ようにおかしい。,Type the reading!,Text
何故そうしているのか考えず、前任者の方法を踏襲して取り入れ、（　）ようでは中身が伴わず失敗する。,櫝を買いて珠を還す,何故そうしているのか考えず、前任者の方法を踏襲して取り入れ、__櫝を買いて珠を還す__ようでは中身が伴わず失敗する。,Type the reading!,Text
位置情報が警察に分かるようになっているから、（　）だ。,擌にかかれる鳥,位置情報が警察に分かるようになっているから、__擌にかかれる鳥__だ。,Type the reading!,Text
愛犬は脱走癖があるのでしっかり対策した。これでもう逃げられまい。（　）だな。,擌にかかれる鳥,愛犬は脱走癖があるのでしっかり対策した。これでもう逃げられまい。__擌にかかれる鳥__だな。,Type the reading!,Text
退路はふさがれ、（　）でどうにもできない。,擌にかかれる鳥,退路はふさがれ、__擌にかかれる鳥__でどうにもできない。,Type the reading!,Text
（　）のように、買わずして店の外に出ることはできない。,擌にかかれる鳥,__擌にかかれる鳥__のように、買わずして店の外に出ることはできない。,Type the reading!,Text
罠にはまり、（　）のごとく二進も三進もいかなくなる。,擌にかかれる鳥,罠にはまり、__擌にかかれる鳥__のごとく二進も三進もいかなくなる。,Type the reading!,Text
振り込め詐欺にあい、（　）をとられた。,儋石の儲え,振り込め詐欺にあい、__儋石の儲え__をとられた。,Type the reading!,Text
（　）で、欲しかったものを（　）気持ちで買う。,儋石の儲え,__儋石の儲え__で、欲しかったものを__清水の舞台から飛び降りる__気持ちで買う。,Type the reading!,Text
日々慎ましく、（　）でも心豊かに生きていく。,儋石の儲え,日々慎ましく、__儋石の儲え__でも心豊かに生きていく。,Type the reading!,Text
（　）しかないが、強盗に狙われる心配もないので安心だ。,儋石の儲え,__儋石の儲え__しかないが、強盗に狙われる心配もないので安心だ。,Type the reading!,Text
田畑を耕し、自給自足で細々と、（　）で暮らす。,儋石の儲え,田畑を耕し、自給自足で細々と、__儋石の儲え__で暮らす。,Type the reading!,Text
景気が悪くなると凶悪犯罪が増え、（　）のごとく不安定になる。,鳰の浮き巣,景気が悪くなると凶悪犯罪が増え、__鳰の浮き巣__のごとく不安定になる。,Type the reading!,Text
彼がいたから世の均衡が保たれていたが、彼がいなくなった今、（　）の如し有り様だ。,鳰の浮き巣,彼がいたから世の均衡が保たれていたが、彼がいなくなった今、__鳰の浮き巣__の如し有り様だ。,Type the reading!,Text
（　）みたいなこの世を変えるためには、一人でも多く選挙に行くしかない。,鳰の浮き巣,__鳰の浮き巣__みたいなこの世を変えるためには、一人でも多く選挙に行くしかない。,Type the reading!,Text
（　）できな臭いから、国外に逃亡しようかな。,鳰の浮き巣,__鳰の浮き巣__できな臭いから、国外に逃亡しようかな。,Type the reading!,Text
世間が（　）のように不安定だと、物価も不安定になり、余計に世間の人々の心は穏やかではいられなくなる。,鳰の浮き巣,世間が__鳰の浮き巣__のように不安定だと、物価も不安定になり、余計に世間の人々の心は穏やかではいられなくなる。,Type the reading!,Text
名誉や権力がある人でも、誰しも死は免れない。（　）だ。,"鱧も一期,海老も一期",名誉や権力がある人でも、誰しも死は免れない。__鱧も一期、海老も一期__だ。,Type the reading!,Text
生まれたものは必ず死を迎え、（　）というように大差ない一生を送る。,"鱧も一期,海老も一期",生まれたものは必ず死を迎え、__鱧も一期、海老も一期__というように大差ない一生を送る。,Type the reading!,Text
アンチエイジングが流行っているけど、（　）だから、どれだけ抗っても老いや死は等しく訪れる。,"鱧も一期,海老も一期",アンチエイジングが流行っているけど、__鱧も一期、海老も一期__だから、どれだけ抗っても老いや死は等しく訪れる。,Type the reading!,Text
（　）というように、どんな生物にも終わりの瞬間がくるものだから、死はそんなに怖くない。,"鱧も一期,海老も一期",__鱧も一期、海老も一期__というように、どんな生物にも終わりの瞬間がくるものだから、死はそんなに怖くない。,Type the reading!,Text
この世に生を受けたものは、（　）のごとく死ぬ瞬間まで一生を過ごす。だから、どれだけ充実した一生にできるか否か。楽しんだもの勝ちだ。,"鱧も一期,海老も一期",この世に生を受けたものは、__鱧も一期、海老も一期__のごとく死ぬ瞬間まで一生を過ごす。だから、どれだけ充実した一生にできるか否か。楽しんだもの勝ちだ。,Type the reading!,Text
（　）が、蓬莱の珠の枝なんて実在するかどうかさえ分からないものを（　）とかぐや姫は手に入らないとは、（　）すぎる。,"鯊の鉤で,はたやは釣れぬ",__鯊の鉤で、はたやは釣れぬ__が、蓬莱の珠の枝なんて実在するかどうかさえ分からないものを__手に入れない__とかぐや姫は手に入らないとは、__高嶺の花__すぎる。,Type the reading!,Text
ハイリスクハイリターン、（　）から小遣い程度の額で投資はやらない方が良い。,"鯊の鉤で,はたやは釣れぬ",ハイリスクハイリターン、__鯊の鉤で、はたやは釣れぬ__から小遣い程度の額で投資はやらない方が良い。,Type the reading!,Text
見返りに1億円要求されたが、（　）と諦めて支払う。,"鯊の鉤で,はたやは釣れぬ",見返りに1億円要求されたが、__鯊の鉤で、はたやは釣れぬ__と諦めて支払う。,Type the reading!,Text
（　）から、大きな利益を得るにはどんな条件を突きつけられてものまなくてはいけない。,"鯊の鉤で,はたやは釣れぬ",__鯊の鉤で、はたやは釣れぬ__から、大きな利益を得るにはどんな条件を突きつけられてものまなくてはいけない。,Type the reading!,Text
（　）をかこっていた彼にとっては、自分の実力を示し、自分の理想を実現すべき絶好の機会到来となりました。,髀肉の嘆,__髀肉の嘆__をかこっていた彼にとっては、自分の実力を示し、自分の理想を実現すべき絶好の機会到来となりました。,Type the reading!,Text
彼は音楽大学で培った専門知識を全く生かせない部署に異動を命じられ、（　）をかこっている。,髀肉の嘆,彼は音楽大学で培った専門知識を全く生かせない部署に異動を命じられ、__髀肉の嘆__をかこっている。,Type the reading!,Text
同期が本社で活躍しているときに、自分は片田舎で大きな仕事にたずさわることができないなんてと（　）を洩した。,髀肉の嘆,同期が本社で活躍しているときに、自分は片田舎で大きな仕事にたずさわることができないなんてと__髀肉の嘆__を洩した。,Type the reading!,Text
フリーになってからなかなか仕事に恵まれず（　）をかこっています。,髀肉の嘆,フリーになってからなかなか仕事に恵まれず__髀肉の嘆__をかこっています。,Type the reading!,Text
まだまだ若い者には負けない仕事をするつもりでいるが、定年退職して（　）をかこっている。,髀肉の嘆,まだまだ若い者には負けない仕事をするつもりでいるが、定年退職して__髀肉の嘆__をかこっている。,Type the reading!,Text
（　）というように、人は騙されるものだから詐欺師をやめられない。,騙すに手なし,__騙すに手なし__というように、人は騙されるものだから詐欺師をやめられない。,Type the reading!,Text
彼は嘘に真実を織り交ぜ信憑性を持たせてくるので、（　）だ。,騙すに手なし,彼は嘘に真実を織り交ぜ信憑性を持たせてくるので、__騙すに手なし__だ。,Type the reading!,Text
詐欺グループが本気を出したら（　）だ。ころっとだまされてしまう。,騙すに手なし,詐欺グループが本気を出したら__騙すに手なし__だ。ころっとだまされてしまう。,Type the reading!,Text
どれだけ注意喚起しても（　）というように、詐欺を見抜くのは難しい。,騙すに手なし,どれだけ注意喚起しても__騙すに手なし__というように、詐欺を見抜くのは難しい。,Type the reading!,Text
あなたの口座が凍結されます。今すぐここにアクセスしてくださいというメールが来たから、すぐにアクセスしたら詐欺だった。あの手この手で騙しに来るんだから、（　）だ。,騙すに手なし,あなたの口座が凍結されます。今すぐここにアクセスしてくださいというメールが来たから、すぐにアクセスしたら詐欺だった。あの手この手で騙しに来るんだから、__騙すに手なし__だ。,Type the reading!,Text
（　）絵をかいていても賞をとれないから個性を出していかないと。,顰みに倣って,__顰みに倣って__絵をかいていても賞をとれないから個性を出していかないと。,Type the reading!,Text
（　）ピアノを弾いたら入賞できたので、びっくりした。,顰みに倣って,__顰みに倣って__ピアノを弾いたら入賞できたので、びっくりした。,Type the reading!,Text
カラオケ大会で優勝したので、（　）歌っただけですとコメントした。,顰みに倣って,カラオケ大会で優勝したので、__顰みに倣って__歌っただけですとコメントした。,Type the reading!,Text
私は先生を尊敬していので、（　）先生と同じように茶道を習い哲学的思想を深めることにしました。,顰みに倣って,私は先生を尊敬していので、__顰みに倣って__先生と同じように茶道を習い哲学的思想を深めることにしました。,Type the reading!,Text
今回の映画での演技をほめられ、賞をもらったので、尊敬する大女優の（　）おかげなので、私ごときが賞をいただくなんて恐れ多いと言った。,顰みに倣った,今回の映画での演技をほめられ、賞をもらったので、尊敬する大女優の__顰みに倣った__おかげなので、私ごときが賞をいただくなんて恐れ多いと言った。,Type the reading!,Text
炊飯器でケーキを作るのが流行っているが、（　）というしメーカーも推奨していない。,鑿に鉋の働きは無し,炊飯器でケーキを作るのが流行っているが、__鑿に鉋の働きは無し__というしメーカーも推奨していない。,Type the reading!,Text
3wayの道具を買っても、（　）というように3用途で使うことはあまりないし使いにくい。,鑿に鉋の働きは無し,3wayの道具を買っても、__鑿に鉋の働きは無し__というように3用途で使うことはあまりないし使いにくい。,Type the reading!,Text
社員は交換がきく部品のような扱いを受けているが、（　）というし、一人一人得意なことも会社への貢献度も異なる。,鑿に鉋の働きは無し,社員は交換がきく部品のような扱いを受けているが、__鑿に鉋の働きは無し__というし、一人一人得意なことも会社への貢献度も異なる。,Type the reading!,Text
男女平等社会で女性も男性と同じようにと社会から求められているが、（　）。体の構造が違う以上、全く同じことはできない。,鑿に鉋の働きは無し,男女平等社会で女性も男性と同じようにと社会から求められているが、__鑿に鉋の働きは無し__。体の構造が違う以上、全く同じことはできない。,Type the reading!,Text
ハサミを包丁代わりに使う人がるが、（　）。ハサミで調理は限界がある。,鑿に鉋の働きは無し,ハサミを包丁代わりに使う人がるが、__鑿に鉋の働きは無し__。ハサミで調理は限界がある。,Type the reading!,Text
（　）というように、気働きができるアルバイトさんは会社によって大いに貢献してくれる存在なので、正社員登用されるチャンスも大きいですね。,鑿と言えば槌,__鑿と言えば槌__というように、気働きができるアルバイトさんは会社によって大いに貢献してくれる存在なので、正社員登用されるチャンスも大きいですね。,Type the reading!,Text
僕の彼女は才色兼備だが、（　）というほど僕に対して気遣いを見せてくれる。,鑿と言えば槌,僕の彼女は才色兼備だが、__鑿と言えば槌__というほど僕に対して気遣いを見せてくれる。,Type the reading!,Text
妹に洗濯物を畳んでおいてと頼むと、一生懸命畳んでくれるものの、畳んだ物を床に置きっぱなしである。その点、お姉ちゃんに頼むと、ハンカチやシャツにはアイロンをかけ、畳んだ物もきちんとしまってくれる。（　）とはお姉ちゃんのためにあるようなことわざだ。,鑿と言えば槌,妹に洗濯物を畳んでおいてと頼むと、一生懸命畳んでくれるものの、畳んだ物を床に置きっぱなしである。その点、お姉ちゃんに頼むと、ハンカチやシャツにはアイロンをかけ、畳んだ物もきちんとしまってくれる。__鑿と言えば槌__とはお姉ちゃんのためにあるようなことわざだ。,Type the reading!,Text
（　）という気遣いができない人は、人に何かを頼まれても「面倒な事をおしつけられた」「言われた事だけやっておけ」と考えています。逆に、気遣いができる人は、頼んだ相手の立場になって物事を考えることができる人です。,鑿と言えば槌,__鑿と言えば槌__という気遣いができない人は、人に何かを頼まれても「面倒な事をおしつけられた」「言われた事だけやっておけ」と考えています。逆に、気遣いができる人は、頼んだ相手の立場になって物事を考えることができる人です。,Type the reading!,Text
金を貸してやったのに踏み倒され、（　）ように会社を乗っ取られた。,鉈を貸して山を伐られる,金を貸してやったのに踏み倒され、__鉈を貸して山を伐られる__ように会社を乗っ取られた。,Type the reading!,Text
先生に怒られないようかばったのに、（　）ごとく（　）れた。,鉈を貸して山を伐られる,先生に怒られないようかばったのに、__鉈を貸して山を伐られる__ごとく__罪を着せら__れた。,Type the reading!,Text
（　）のが嫌だから、人に優しくしないことにしている。,鉈を貸して山を伐られる,__鉈を貸して山を伐られる__のが嫌だから、人に優しくしないことにしている。,Type the reading!,Text
おしゃれのコツを教えたら、すっかり垢抜けて（　）ように私のモデル業を脅かす存在になった。,鉈を貸して山を伐られる,おしゃれのコツを教えたら、すっかり垢抜けて__鉈を貸して山を伐られる__ように私のモデル業を脅かす存在になった。,Type the reading!,Text
サッカーの技術を教えてほしいと頼まれ教えたら、僕の癖などの情報を敵チームに売られ（　）ように苦労した。,鉈を貸して山を伐られる,サッカーの技術を教えてほしいと頼まれ教えたら、僕の癖などの情報を敵チームに売られ__鉈を貸して山を伐られる__ように苦労した。,Type the reading!,Text
（　）というから、あの子とは前世からの因縁があるんだろう。,躓く石も縁の端,__躓く石も縁の端__というから、あの子とは前世からの因縁があるんだろう。,Type the reading!,Text
電車の中で偶然目があった人も、（　）のように、前世や前前世で縁があったのかな。,躓く石も縁の端,電車の中で偶然目があった人も、__躓く石も縁の端__のように、前世や前前世で縁があったのかな。,Type the reading!,Text
彼とは一度会合で会っただけだが、（　）だからこの縁を大事にしよう。,躓く石も縁の端,彼とは一度会合で会っただけだが、__躓く石も縁の端__だからこの縁を大事にしよう。,Type the reading!,Text
エスカレーターで後ろからぶつかられむかついたが、（　）とか、袖振り合うも他生の縁というから縁があるのかもしれない。,躓く石も縁の端,エスカレーターで後ろからぶつかられむかついたが、__躓く石も縁の端__とか、袖振り合うも他生の縁というから縁があるのかもしれない。,Type the reading!,Text
（　）というので、どんな出会いも大事にする。,躓く石も縁の端,__躓く石も縁の端__というので、どんな出会いも大事にする。,Type the reading!,Text
（　）ごとく早合点して恥をかく。,蹲鴟を羊と為す,__蹲鴟を羊と為す__ごとく早合点して恥をかく。,Type the reading!,Text
無知のせいで（　）大ポカをしてしまう。,蹲鴟を羊と為し,無知のせいで__蹲鴟を羊と為し__大ポカをしてしまう。,Type the reading!,Text
トイレットペーパーの買い占めは、（　）た結果だ。,蹲鴟を羊と為し,トイレットペーパーの買い占めは、__蹲鴟を羊と為し__た結果だ。,Type the reading!,Text
若いころ勉強をさぼったせいで、（　）若者に蔑まれる。,蹲鴟を羊と為し,若いころ勉強をさぼったせいで、__蹲鴟を羊と為し__若者に蔑まれる。,Type the reading!,Text
漢字が読めないせいで（　）、信頼を失った。,蹲鴟を羊と為し,漢字が読めないせいで__蹲鴟を羊と為し__、信頼を失った。,Type the reading!,Text
夏はインフルエンザが流行らないなんて発言は（　）ようなものだ。北半球が夏でも南半球は冬だから、インフルエンザ流行中の南半球の人が入国すれば夏の日本でも流行する。,蹲鴟を悪鳥と為す,夏はインフルエンザが流行らないなんて発言は__蹲鴟を悪鳥と為す__ようなものだ。北半球が夏でも南半球は冬だから、インフルエンザ流行中の南半球の人が入国すれば夏の日本でも流行する。,Type the reading!,Text
無学なものは下手に発言しない方がいい。（　）ように恥をかく。,蹲鴟を悪鳥と為す,無学なものは下手に発言しない方がいい。__蹲鴟を悪鳥と為す__ように恥をかく。,Type the reading!,Text
「都会は学校がたくさんあって、受験機会が多くていいわね」というのは（　）ような発言だ。レベルが高いほど学校ごとに試験傾向が異なるので、複数受験するとそれだけ負担増になることをわかっていない。,蹲鴟を悪鳥と為す,「都会は学校がたくさんあって、受験機会が多くていいわね」というのは__蹲鴟を悪鳥と為す__ような発言だ。レベルが高いほど学校ごとに試験傾向が異なるので、複数受験するとそれだけ負担増になることをわかっていない。,Type the reading!,Text
汚染物質を地中深くに密閉すれば大丈夫と専門家はいうが、永久性のある密閉容器は存在しないし、エベレストのように地面が隆起すれば地上に出てくるので、その発言は（　）のと同じだ。,蹲鴟を悪鳥と為す,汚染物質を地中深くに密閉すれば大丈夫と専門家はいうが、永久性のある密閉容器は存在しないし、エベレストのように地面が隆起すれば地上に出てくるので、その発言は__蹲鴟を悪鳥と為す__のと同じだ。,Type the reading!,Text
少子化対策でお金をばらまく旨の発言をしているが、（　）如し愚かな発言だ。海外の人が日本の土地を買い漁り、日本人が自分の家を買うのも一苦労な状況で家族を持とうと（　）か。,蹲鴟を悪鳥と為す,少子化対策でお金をばらまく旨の発言をしているが、__蹲鴟を悪鳥と為す__如し愚かな発言だ。海外の人が日本の土地を買い漁り、日本人が自分の家を買うのも一苦労な状況で家族を持とうと__思うだろう__か。,Type the reading!,Text
今年の新入社員の中で優秀な人がいると、上司がとても大切にしているけれど、このままでは（　）になる。,贔屓の引き倒し,今年の新入社員の中で優秀な人がいると、上司がとても大切にしているけれど、このままでは__贔屓の引き倒し__になる。,Type the reading!,Text
彼は今日の試合で見事なシュートを決めたけれど、監督がいつまでもそんなに褒めていては（　）だ。,贔屓の引き倒し,彼は今日の試合で見事なシュートを決めたけれど、監督がいつまでもそんなに褒めていては__贔屓の引き倒し__だ。,Type the reading!,Text
母は兄のためというけれど、それほど手をかけていては（　）になってしまいそうで兄のことが心配だ。,贔屓の引き倒し,母は兄のためというけれど、それほど手をかけていては__贔屓の引き倒し__になってしまいそうで兄のことが心配だ。,Type the reading!,Text
先生があの生徒のことをとても褒めているせいで、（　）になって周りの反感を買うだろう。,贔屓の引き倒し,先生があの生徒のことをとても褒めているせいで、__贔屓の引き倒し__になって周りの反感を買うだろう。,Type the reading!,Text
倒産を回避するために、（　）対策を講じ奔走する。,貂になり兎になり,倒産を回避するために、__貂になり兎になり__対策を講じ奔走する。,Type the reading!,Text
壁にぶつかり事業がストップしたが、（　）乗り越える。,貂になり兎になり,壁にぶつかり事業がストップしたが、__貂になり兎になり__乗り越える。,Type the reading!,Text
あきらめるのはまだ早い。（　）やってみてからあきらめよう。,貂になり兎になり,あきらめるのはまだ早い。__貂になり兎になり__やってみてからあきらめよう。,Type the reading!,Text
（　）いろんな方法を試し、成功への道を模索する。,貂になり兎になり,__貂になり兎になり__いろんな方法を試し、成功への道を模索する。,Type the reading!,Text
計画がとん挫しないよう、（　）あれこれ試す。,貂になり兎になり,計画がとん挫しないよう、__貂になり兎になり__あれこれ試す。,Type the reading!,Text
社長不在の時の部長は、まさに（　）で偉そうだ。,貂なき森の鼬,社長不在の時の部長は、まさに__貂なき森の鼬__で偉そうだ。,Type the reading!,Text
エースがいない時は、健太くんが（　）のように（　）。,貂なき森の鼬,エースがいない時は、健太くんが__貂なき森の鼬__のように__幅を利かせる__。,Type the reading!,Text
（　）みたいに、トップの人がいない時に（　）のはみっともない。,貂なき森の鼬,__貂なき森の鼬__みたいに、トップの人がいない時に__大きな顔をする__のはみっともない。,Type the reading!,Text
普段は目上の人の陰に隠れて小さくなってるくせに、居ないとなると（　）とは、器の小さい奴め。,貂なき森の鼬,普段は目上の人の陰に隠れて小さくなってるくせに、居ないとなると__貂なき森の鼬__とは、器の小さい奴め。,Type the reading!,Text
監督がいない今がチャンスとばかりに、健太くんが指示を出しているが（　）だ。,貂なき森の鼬,監督がいない今がチャンスとばかりに、健太くんが指示を出しているが__貂なき森の鼬__だ。,Type the reading!,Text
わが社のような小さい規模の企業は、（　）ので無理に経営拡大しない。,谿陜き者は速やかに涸る,わが社のような小さい規模の企業は、__谿陜き者は速やかに涸る__ので無理に経営拡大しない。,Type the reading!,Text
（　）というから、分を弁えて小さくまとまる。,谿陜き者は速やかに涸る,__谿陜き者は速やかに涸る__というから、分を弁えて小さくまとまる。,Type the reading!,Text
（　）というが、自民党には徳のある人間がいない。,谿陜き者は速やかに涸る,__谿陜き者は速やかに涸る__というが、自民党には徳のある人間がいない。,Type the reading!,Text
民度が低くなり、徳のある人間が絶滅危惧種になったので、（　）ようにこの国は滅びゆく。,谿陜き者は速やかに涸る,民度が低くなり、徳のある人間が絶滅危惧種になったので、__谿陜き者は速やかに涸る__ようにこの国は滅びゆく。,Type the reading!,Text
ゆとりがない小さな存在は、（　）ように淘汰され長続きしない。,谿陜き者は速やかに涸る,ゆとりがない小さな存在は、__谿陜き者は速やかに涸る__ように淘汰され長続きしない。,Type the reading!,Text
僕はことわざ大辞典から人生を学んだ。（　）という。,譬えに嘘なし坊主に毛なし,僕はことわざ大辞典から人生を学んだ。__譬えに嘘なし坊主に毛なし__という。,Type the reading!,Text
悩みを抱え宗教にはまって多額の寄付金をするより、（　）というからことわざで悩みを解決した方がいい。,譬えに嘘なし坊主に毛なし,悩みを抱え宗教にはまって多額の寄付金をするより、__譬えに嘘なし坊主に毛なし__というからことわざで悩みを解決した方がいい。,Type the reading!,Text
（　）というが、ことわざで間違っていると思ったことはない。,譬えに嘘なし坊主に毛なし,__譬えに嘘なし坊主に毛なし__というが、ことわざで間違っていると思ったことはない。,Type the reading!,Text
先生の言葉はたまに嘘が混じるが、（　）と言いことわざは嘘をつかない。,譬えに嘘なし坊主に毛なし,先生の言葉はたまに嘘が混じるが、__譬えに嘘なし坊主に毛なし__と言いことわざは嘘をつかない。,Type the reading!,Text
時代が変わっても、（　）というようにことわざは真理を語っているからすごいんだ。,譬えに嘘なし坊主に毛なし,時代が変わっても、__譬えに嘘なし坊主に毛なし__というようにことわざは真理を語っているからすごいんだ。,Type the reading!,Text
後ろ指さされるようなことをしなければいい。（　）だ。,謗りを止むるは身を修むるに如くは莫し,後ろ指さされるようなことをしなければいい。__謗りを止むるは身を修むるに如くは莫し__だ。,Type the reading!,Text
首相は支持率が下がって困っているようだが、（　）という。（　）自分のしたことを思い出し反省すべきだ。,謗りを止むるは身を修むるに如くは莫し,首相は支持率が下がって困っているようだが、__謗りを止むるは身を修むるに如くは莫し__という。__胸に手を当てて__自分のしたことを思い出し反省すべきだ。,Type the reading!,Text
不正から遠い所にいれば、（　）というように批判されることはない。,謗りを止むるは身を修むるに如くは莫し,不正から遠い所にいれば、__謗りを止むるは身を修むるに如くは莫し__というように批判されることはない。,Type the reading!,Text
悪いことをするから批判される。（　）だから、君は無自覚に悪いことをしたのだろう。,謗りを止むるは身を修むるに如くは莫し,悪いことをするから批判される。__謗りを止むるは身を修むるに如くは莫し__だから、君は無自覚に悪いことをしたのだろう。,Type the reading!,Text
（　）というので、ビビりの僕は人から批判されたくないので悪行はしない。,謗りを止むるは身を修むるに如くは莫し,__謗りを止むるは身を修むるに如くは莫し__というので、ビビりの僕は人から批判されたくないので悪行はしない。,Type the reading!,Text
