Question,Answers,Comment,Instructions,Render as
引っ越しの日、彼女は古いアパートを見回しながら、（　）に似た感情に包まれていた。,幷州の情,引っ越しの日、彼女は古いアパートを見回しながら、__幷州の情__に似た感情に包まれていた。,Type the reading!,Text
彼は海外出張が多く、どの国にも長く留まることができなかったが、特定の場所については（　）を覚え、いつか戻りたいと思っていた。,幷州の情,彼は海外出張が多く、どの国にも長く留まることができなかったが、特定の場所については__幷州の情__を覚え、いつか戻りたいと思っていた。,Type the reading!,Text
退職後、彼はかつて勤務していた町を訪れ、（　）を感じながら、昔の同僚との再会を楽しんだ。,幷州の情,退職後、彼はかつて勤務していた町を訪れ、__幷州の情__を感じながら、昔の同僚との再会を楽しんだ。,Type the reading!,Text
日本の天才集団JAXAでもロケットの打ち上げに失敗した。まさに（　）だ。,麒麟の躓き,日本の天才集団JAXAでもロケットの打ち上げに失敗した。まさに__麒麟の躓き__だ。,Type the reading!,Text
IQ１８０のともこちゃんが計算ミスをするなんて（　）だな。相当疲れているんだろう。,麒麟の躓き,IQ１８０のともこちゃんが計算ミスをするなんて__麒麟の躓き__だな。相当疲れているんだろう。,Type the reading!,Text
（　）ともいうから、失敗はゼロにはできないさ。,麒麟の躓き,__麒麟の躓き__ともいうから、失敗はゼロにはできないさ。,Type the reading!,Text
発明家のエジソンだって奥さんの名前と顔を忘れて大激怒されたんだ。（　）というが、人間だれしもミスをするものだ。,麒麟の躓き,発明家のエジソンだって奥さんの名前と顔を忘れて大激怒されたんだ。__麒麟の躓き__というが、人間だれしもミスをするものだ。,Type the reading!,Text
（　）ような嘘をつくと、嘘が嘘を呼び大変なことになる。,鴆を飲みて渇を止む,__鴆を飲みて渇を止む__ような嘘をつくと、嘘が嘘を呼び大変なことになる。,Type the reading!,Text
取り繕ってもその場だけで、（　）ことになるに違いない。,鴆を飲みて渇を止む,取り繕ってもその場だけで、__鴆を飲みて渇を止む__ことになるに違いない。,Type the reading!,Text
今のうちにしっかり問題に対処しないと、（　）ように、将来（　）ことになる。,鴆を飲みて渇を止む,今のうちにしっかり問題に対処しないと、__鴆を飲みて渇を止む__ように、将来__頭を抱える__ことになる。,Type the reading!,Text
今の政治家は、（　）ことばかりで、問題解決を子々孫々に先送りしようとしている。,鴆を飲みて渇を止む,今の政治家は、__鴆を飲みて渇を止む__ことばかりで、問題解決を子々孫々に先送りしようとしている。,Type the reading!,Text
（　）に浸りながら、彼はかつての友との騒がしい夜を思い出していた。,鬢糸茶烟の感,__鬢糸茶烟の感__に浸りながら、彼はかつての友との騒がしい夜を思い出していた。,Type the reading!,Text
彼女の部屋の一隅に古いアルバムがあり、ページをめくる度に（　）が彼女を包み込む。,鬢糸茶烟の感,彼女の部屋の一隅に古いアルバムがあり、ページをめくる度に__鬢糸茶烟の感__が彼女を包み込む。,Type the reading!,Text
昔の愛車を見つめながら、彼は若かった頃のドライブを（　）と共に懐かしんだ。,鬢糸茶烟の感,昔の愛車を見つめながら、彼は若かった頃のドライブを__鬢糸茶烟の感__と共に懐かしんだ。,Type the reading!,Text
静かな庭を眺める老人は、春の訪れと共に（　）を感じ、若い日々の熱気を思い出していた。,鬢糸茶烟の感,静かな庭を眺める老人は、春の訪れと共に__鬢糸茶烟の感__を感じ、若い日々の熱気を思い出していた。,Type the reading!,Text
彼は古い日記を読み返すたびに、（　）に（　）され、青春時代の甘酸っぱい記憶に浸っていた。,鬢糸茶烟の感,彼は古い日記を読み返すたびに、__鬢糸茶烟の感__に__心が動か__され、青春時代の甘酸っぱい記憶に浸っていた。,Type the reading!,Text
（　）というように、この仕事が終わったばかりなのに、もう次の企画に取り掛からないといけないなんて、なんて忙しいんだ。,驢事未だ去らざるに馬事到来す,__驢事未だ去らざるに馬事到来す__というように、この仕事が終わったばかりなのに、もう次の企画に取り掛からないといけないなんて、なんて忙しいんだ。,Type the reading!,Text
（　）という（　）に、先日台風が来たばかりなのに、もう新しい台風が発生して、しかもそれが、三つだなんて。,驢事未だ去らざるに馬事到来す,__驢事未だ去らざるに馬事到来す__という__言葉のよう__に、先日台風が来たばかりなのに、もう新しい台風が発生して、しかもそれが、三つだなんて。,Type the reading!,Text
（　）という（　）に、さっきお客さんのピークが過ぎたばかりなのに、また、たくさんのお客さんが来たんだけど、今日は何かあるの？,驢事未だ去らざるに馬事到来す,__驢事未だ去らざるに馬事到来す__という__言葉のよう__に、さっきお客さんのピークが過ぎたばかりなのに、また、たくさんのお客さんが来たんだけど、今日は何かあるの？,Type the reading!,Text
（　）という（　）に、この前漢字検定を受けて結果も出ていないのに、次は数学検定を受けるなんて君はやはりすごいね。,驢事未だ去らざるに馬事到来す,__驢事未だ去らざるに馬事到来す__という__言葉のよう__に、この前漢字検定を受けて結果も出ていないのに、次は数学検定を受けるなんて君はやはりすごいね。,Type the reading!,Text
（　）という（　）に、次から次へと閣僚のスキャンダルが出て、首相は連日の釈明会見で大変そうだ。,驢事未だ去らざるに馬事到来す,__驢事未だ去らざるに馬事到来す__という__言葉のよう__に、次から次へと閣僚のスキャンダルが出て、首相は連日の釈明会見で大変そうだ。,Type the reading!,Text
新しいプロジェクトに取り組む際、チーム内での意見の不一致が生じることがある。しかし、（　）のように、このような状況も永遠に続くわけではない。適切なコミュニケーションと理解によって、すぐに解決へと向かうことができる。,"飄風は朝を終えず,驟雨は日を終えず",新しいプロジェクトに取り組む際、チーム内での意見の不一致が生じることがある。しかし、__飄風は朝を終えず、驟雨は日を終えず__のように、このような状況も永遠に続くわけではない。適切なコミュニケーションと理解によって、すぐに解決へと向かうことができる。,Type the reading!,Text
市場の変動により、企業の業績が一時的に下降することがある。しかし、（　）と言う通り、これらの逆境は永遠に続くものではない。市場が落ち着きを取り戻すと、業績も再び上向くだろう。,"飄風は朝を終えず,驟雨は日を終えず",市場の変動により、企業の業績が一時的に下降することがある。しかし、__飄風は朝を終えず、驟雨は日を終えず__と言う通り、これらの逆境は永遠に続くものではない。市場が落ち着きを取り戻すと、業績も再び上向くだろう。,Type the reading!,Text
人生においては、時に厳しい試練や挑戦に直面することがある。だが、（　）を（　）ば、どんな困難も乗り越えられると信じることができる。困難は一過性のものに過ぎない。,"飄風は朝を終えず,驟雨は日を終えず",人生においては、時に厳しい試練や挑戦に直面することがある。だが、__飄風は朝を終えず、驟雨は日を終えず__を__念頭に置け__ば、どんな困難も乗り越えられると信じることができる。困難は一過性のものに過ぎない。,Type the reading!,Text
高校生の時、私は受験勉強に追われ、将来に対する不安を感じる日々を過ごしていた。しかし、母がよく言っていた（　）の言葉を思い出すと、その不安も永遠に続くわけではないと理解し、勇気を持って前に進むことができた。,"飄風は朝を終えず,驟雨は日を終えず",高校生の時、私は受験勉強に追われ、将来に対する不安を感じる日々を過ごしていた。しかし、母がよく言っていた__飄風は朝を終えず、驟雨は日を終えず__の言葉を思い出すと、その不安も永遠に続くわけではないと理解し、勇気を持って前に進むことができた。,Type the reading!,Text
起業の初期段階では、不確実性が高く、失敗のリスクも伴う。だが、（　）の教えを胸に、前進し続けることが大切だ。挑戦することによってのみ、成功への道が開けるのだから。,"飄風は朝を終えず,驟雨は日を終えず",起業の初期段階では、不確実性が高く、失敗のリスクも伴う。だが、__飄風は朝を終えず、驟雨は日を終えず__の教えを胸に、前進し続けることが大切だ。挑戦することによってのみ、成功への道が開けるのだから。,Type the reading!,Text
大統領のその差別的な発言は、世界中のメディアで報道され、大（　）こととなりました。,顰蹙を買う,大統領のその差別的な発言は、世界中のメディアで報道され、大__顰蹙を買う__こととなりました。,Type the reading!,Text
真剣な話をしているときに、つまらない冗談を飛ばして（　）なんて、君は小学生のようなことをするなあ。,顰蹙を買う,真剣な話をしているときに、つまらない冗談を飛ばして__顰蹙を買う__なんて、君は小学生のようなことをするなあ。,Type the reading!,Text
彼女は、わざと視聴者から（　）ような発言をして、目立って自分の名前を売ろうとしているようです。,顰蹙を買う,彼女は、わざと視聴者から__顰蹙を買う__ような発言をして、目立って自分の名前を売ろうとしているようです。,Type the reading!,Text
夜中に、友達を大勢呼んで大騒ぎをしていたので、隣近所から（　）ました。,顰蹙を買い,夜中に、友達を大勢呼んで大騒ぎをしていたので、隣近所から__顰蹙を買い__ました。,Type the reading!,Text
強引に法案を通過させたことで、野党やマスコミから（　）ました。,顰蹙を買い,強引に法案を通過させたことで、野党やマスコミから__顰蹙を買い__ました。,Type the reading!,Text
付き合っていることを隠しているつもりだったようだが、（　）で私には分かっていた。,雉の隠れ,付き合っていることを隠しているつもりだったようだが、__雉の隠れ__で私には分かっていた。,Type the reading!,Text
SNSで身バレしないように注意していても、（　）となり住所が特定されることが多い。,雉の隠れ,SNSで身バレしないように注意していても、__雉の隠れ__となり住所が特定されることが多い。,Type the reading!,Text
病院に行きたくない愛犬がソファーの後ろに隠れているが、（　）でふさふさの尻尾が見えている。,雉の隠れ,病院に行きたくない愛犬がソファーの後ろに隠れているが、__雉の隠れ__でふさふさの尻尾が見えている。,Type the reading!,Text
すべての証拠を隠したつもりでも（　）となり、逮捕につながる。,雉の隠れ,すべての証拠を隠したつもりでも__雉の隠れ__となり、逮捕につながる。,Type the reading!,Text
嘘を吐き通せると思っているようだが（　）だ。目が泳いでいるからバレバレだ。,雉の隠れ,嘘を吐き通せると思っているようだが__雉の隠れ__だ。目が泳いでいるからバレバレだ。,Type the reading!,Text
（　）ような女性のことを書いた話が、グリム童話にあり、欲望のままに望み続けるとどうなるか・・・、読んでみてね。,隴を得て蜀を望む,__隴を得て蜀を望む__ような女性のことを書いた話が、グリム童話にあり、欲望のままに望み続けるとどうなるか・・・、読んでみてね。,Type the reading!,Text
（　）という言葉の通り、子供が百点をとってきたら、次は学年で１０位以内に入ってほしいと望むようになった。,隴を得て蜀を望む,__隴を得て蜀を望む__という言葉の通り、子供が百点をとってきたら、次は学年で１０位以内に入ってほしいと望むようになった。,Type the reading!,Text
（　）というように、ようやく欲しかった人形を（　）のだが、次は、人形用の家が欲しくなった。,隴を得て蜀を望む,__隴を得て蜀を望む__というように、ようやく欲しかった人形を__手に入れた__のだが、次は、人形用の家が欲しくなった。,Type the reading!,Text
（　）という（　）に、彼の物欲には終わりがないが、実家が裕福らしく、あまり困っていないようだ。,隴を得て蜀を望む,__隴を得て蜀を望む__という__言葉のよう__に、彼の物欲には終わりがないが、実家が裕福らしく、あまり困っていないようだ。,Type the reading!,Text
（　）というように、長時間並んで念願のパンケーキを食べたが、次は本場で食べたいからハワイに行きたくなった。,隴を得て蜀を望む,__隴を得て蜀を望む__というように、長時間並んで念願のパンケーキを食べたが、次は本場で食べたいからハワイに行きたくなった。,Type the reading!,Text
身の丈に合った話をしないと、すぐに（　）。,襤褸が出る,身の丈に合った話をしないと、すぐに__襤褸が出る__。,Type the reading!,Text
外では、聖人君主のように思われているが、家に一歩入れば、（　）ものだ。,襤褸が出る,外では、聖人君主のように思われているが、家に一歩入れば、__襤褸が出る__ものだ。,Type the reading!,Text
自分をだまして作ったイメージなんてものは、すぐに（　）。,襤褸が出る,自分をだまして作ったイメージなんてものは、すぐに__襤褸が出る__。,Type the reading!,Text
会話のどこかで（　）かなと思っていたが、巧妙に考えられているらしく、出なかった。,襤褸が出る,会話のどこかで__襤褸が出る__かなと思っていたが、巧妙に考えられているらしく、出なかった。,Type the reading!,Text
契約の場に、課長が出てこようが社長が出てこようが、（　）。,褌を締めてかかる,契約の場に、課長が出てこようが社長が出てこようが、__褌を締めてかかる__。,Type the reading!,Text
せっかくもらったチャンスなのだから、（　）ないといけない。,褌を締めてかから,せっかくもらったチャンスなのだから、__褌を締めてかから__ないといけない。,Type the reading!,Text
（　）おかげで、交渉は成立し、今からお祝いだ。,褌を締めてかかった,__褌を締めてかかった__おかげで、交渉は成立し、今からお祝いだ。,Type the reading!,Text
ともこちゃんに告白するために（　）。,褌を締めてかかった,ともこちゃんに告白するために__褌を締めてかかった__。,Type the reading!,Text
習い事をたくさんしている子が多いが、（　）でどれも（　）ない。,螻蛄才,習い事をたくさんしている子が多いが、__螻蛄才__でどれも__物になら__ない。,Type the reading!,Text
色んなことができても、（　）では社会に出た時に意味がない。,螻蛄才,色んなことができても、__螻蛄才__では社会に出た時に意味がない。,Type the reading!,Text
一つでいいから人より優れた所があった方が仕事につながりやすいので、（　）では困る。,螻蛄才,一つでいいから人より優れた所があった方が仕事につながりやすいので、__螻蛄才__では困る。,Type the reading!,Text
（　）で中途半端なので、これというものを一つ選んで磨き上げようと考えている。,螻蛄才,__螻蛄才__で中途半端なので、これというものを一つ選んで磨き上げようと考えている。,Type the reading!,Text
幅広くいろんなことに通じているが、結局（　）だ。,螻蛄才,幅広くいろんなことに通じているが、結局__螻蛄才__だ。,Type the reading!,Text
彼の野球選手としてのキャリアは（　）のようだった。怪我により、夢はあっという間に終わってしまった。,蜉蝣の一期,彼の野球選手としてのキャリアは__蜉蝣の一期__のようだった。怪我により、夢はあっという間に終わってしまった。,Type the reading!,Text
美しい桜の花も（　）のごとく、散りゆく運命にある。,蜉蝣の一期,美しい桜の花も__蜉蝣の一期__のごとく、散りゆく運命にある。,Type the reading!,Text
若き日の恋はしばしば（　）に例えられるが、その一瞬の輝きが人生を豊かにする。,蜉蝣の一期,若き日の恋はしばしば__蜉蝣の一期__に例えられるが、その一瞬の輝きが人生を豊かにする。,Type the reading!,Text
夏の夕暮れに見る蜉蝣は、その一生を（　）として生きている。,蜉蝣の一期,夏の夕暮れに見る蜉蝣は、その一生を__蜉蝣の一期__として生きている。,Type the reading!,Text
スタートアップ企業の中には、成功する前に消えていくものも多く、その存在はまさに（　）だ。,蜉蝣の一期,スタートアップ企業の中には、成功する前に消えていくものも多く、その存在はまさに__蜉蝣の一期__だ。,Type the reading!,Text
彼女は諦めると言ってくれたのだから、何か言えば（　）になるだろうと思い、昨夜の喧嘩のことはお互いにもう口には出さなかった。,藪蛇,彼女は諦めると言ってくれたのだから、何か言えば__藪蛇__になるだろうと思い、昨夜の喧嘩のことはお互いにもう口には出さなかった。,Type the reading!,Text
なにがきっかけとなり、（　）になって、痛くもない腹をつつかれる羽目になるやら知れたものではない。,藪蛇,なにがきっかけとなり、__藪蛇__になって、痛くもない腹をつつかれる羽目になるやら知れたものではない。,Type the reading!,Text
彼女は彼がともこちゃんに会いに行ったかどうか尋ねたかったが、もし彼がともこちゃんのところに行っていなければ、（　）になるおそれがあるから黙っていた。,藪蛇,彼女は彼がともこちゃんに会いに行ったかどうか尋ねたかったが、もし彼がともこちゃんのところに行っていなければ、__藪蛇__になるおそれがあるから黙っていた。,Type the reading!,Text
彼は、相手を怒らせることで、ぼろを出させようという積もりらしいが、もし、相手がこれ以上過激な行動に走ったら、（　）ではないか。,藪蛇,彼は、相手を怒らせることで、ぼろを出させようという積もりらしいが、もし、相手がこれ以上過激な行動に走ったら、__藪蛇__ではないか。,Type the reading!,Text
それを言うと（　）ことになるから止めよう。,藪をつついて蛇を出す,それを言うと__藪をつついて蛇を出す__ことになるから止めよう。,Type the reading!,Text
こちらから申し出て、わざわざ（　）ことはないでしょう。,藪をつついて蛇を出す,こちらから申し出て、わざわざ__藪をつついて蛇を出す__ことはないでしょう。,Type the reading!,Text
担当者として（　）ようなことはできません。ご理解のほどお願いします。,藪をつついて蛇を出す,担当者として__藪をつついて蛇を出す__ようなことはできません。ご理解のほどお願いします。,Type the reading!,Text
（　）とは、まったく情けない話だ。,藪をつついて蛇を出す,__藪をつついて蛇を出す__とは、まったく情けない話だ。,Type the reading!,Text
そんな大事なことを（　）に言われてもどうしようもないじゃないですか。少し考えさせて下さい。,藪から棒,そんな大事なことを__藪から棒__に言われてもどうしようもないじゃないですか。少し考えさせて下さい。,Type the reading!,Text
（　）だな。驚いたけどそれもいいアイデアかもしれいない、試して見るか。,藪から棒,__藪から棒__だな。驚いたけどそれもいいアイデアかもしれいない、試して見るか。,Type the reading!,Text
取引先から突然断りの連絡が入り、何の説明もなく（　）ではありましたが、こちらは弱い立場であり受け入れざるを得ない状況でした。,藪から棒,取引先から突然断りの連絡が入り、何の説明もなく__藪から棒__ではありましたが、こちらは弱い立場であり受け入れざるを得ない状況でした。,Type the reading!,Text
そうゆうことはもう少し早めに教えてもらいたかった。（　）では交代を準備する時間もありません。,藪から棒,そうゆうことはもう少し早めに教えてもらいたかった。__藪から棒__では交代を準備する時間もありません。,Type the reading!,Text
（　）から組織は崩壊した。,蕭牆の患い,__蕭牆の患い__から組織は崩壊した。,Type the reading!,Text
社員が全力を尽くすには環境が大事なので、（　）がないようにする。,蕭牆の患い,社員が全力を尽くすには環境が大事なので、__蕭牆の患い__がないようにする。,Type the reading!,Text
一致団結すべきなのに、（　）で悩むのは時間と気力の無駄である。,蕭牆の患い,一致団結すべきなのに、__蕭牆の患い__で悩むのは時間と気力の無駄である。,Type the reading!,Text
家政婦は見た。多くの（　）を。,蕭牆の患い,家政婦は見た。多くの__蕭牆の患い__を。,Type the reading!,Text
（　）を解決しないと国力が弱まる。,蕭牆の患い,__蕭牆の患い__を解決しないと国力が弱まる。,Type the reading!,Text
旅先で（　）彼とは、まるで昔から知り合いのように話が合った。,萍水相逢った,旅先で__萍水相逢った__彼とは、まるで昔から知り合いのように話が合った。,Type the reading!,Text
（　）仲間と共に過ごす時間は、いつも特別な思い出となる。,萍水相逢った,__萍水相逢った__仲間と共に過ごす時間は、いつも特別な思い出となる。,Type the reading!,Text
その場での（　）が、後に長い友情の始まりとなった。,萍水相逢い,その場での__萍水相逢い__が、後に長い友情の始まりとなった。,Type the reading!,Text
彼との（　）は、私の人生に新たな彩りを与えてくれた。,萍水相逢い,彼との__萍水相逢い__は、私の人生に新たな彩りを与えてくれた。,Type the reading!,Text
旅先での（　）が、私にとって運命的な出会いとなった。,萍水相逢い,旅先での__萍水相逢い__が、私にとって運命的な出会いとなった。,Type the reading!,Text
箱入り育ちのともこちゃんは、（　）の中で育った。,舐犢の愛,箱入り育ちのともこちゃんは、__舐犢の愛__の中で育った。,Type the reading!,Text
（　）で包み込まれた健太くんは、とても穏やかな性格をしている。,舐犢の愛,__舐犢の愛__で包み込まれた健太くんは、とても穏やかな性格をしている。,Type the reading!,Text
ともこちゃんは（　）で育てられたので、この世は残酷だということを知らない。,舐犢の愛,ともこちゃんは__舐犢の愛__で育てられたので、この世は残酷だということを知らない。,Type the reading!,Text
親ガチャで当たりだったので、（　）の中で満ち足りた日々を過ごすことができた。,舐犢の愛,親ガチャで当たりだったので、__舐犢の愛__の中で満ち足りた日々を過ごすことができた。,Type the reading!,Text
両親は、常に（　）を示してくれたので反抗期はなかったように思う。,舐犢の愛,両親は、常に__舐犢の愛__を示してくれたので反抗期はなかったように思う。,Type the reading!,Text
蒼白な彼女の顔は穏やかに澄み切っていて、そこにはもはやなんの恐怖も興奮も見られないので、彼女はすでに観念の（　）いるようだった。,臍を固めて,蒼白な彼女の顔は穏やかに澄み切っていて、そこにはもはやなんの恐怖も興奮も見られないので、彼女はすでに観念の__臍を固めて__いるようだった。,Type the reading!,Text
（　）転職したのだが、幸運なことに、優しい同僚達ばかりで恵まれた職場だった。,臍を固めて,__臍を固めて__転職したのだが、幸運なことに、優しい同僚達ばかりで恵まれた職場だった。,Type the reading!,Text
（　）新しい事業に取り組み、何とか成功を収めることができたので、会社の寿命を延ばすことができた。,臍を固めて,__臍を固めて__新しい事業に取り組み、何とか成功を収めることができたので、会社の寿命を延ばすことができた。,Type the reading!,Text
身をほろぼすことになろうとも、彼女のそばにいたいのだと（　）のだった。,臍を固めた,身をほろぼすことになろうとも、彼女のそばにいたいのだと__臍を固めた__のだった。,Type the reading!,Text
もうすぐ契約って時に、先方に（　）れたらたまらないよ。,臍を曲げら,もうすぐ契約って時に、先方に__臍を曲げら__れたらたまらないよ。,Type the reading!,Text
あの芸能人は撮影当日でも、（　）仕事をキャンセルすることが多くて有名だ。,臍を曲げて,あの芸能人は撮影当日でも、__臍を曲げて__仕事をキャンセルすることが多くて有名だ。,Type the reading!,Text
ほかの女性と話しているところを妻に見られて、妻は（　）ご飯を作ってくれない。,臍を曲げて,ほかの女性と話しているところを妻に見られて、妻は__臍を曲げて__ご飯を作ってくれない。,Type the reading!,Text
せっかく遊園地に来たのに、いつまでも（　）いたらもったいないよ。,臍を曲げて,せっかく遊園地に来たのに、いつまでも__臍を曲げて__いたらもったいないよ。,Type the reading!,Text
部長は一度（　）ら簡単に直らないから、みんな気を使う。,臍を曲げた,部長は一度__臍を曲げた__ら簡単に直らないから、みんな気を使う。,Type the reading!,Text
怒った勢いでいってしまってから、私は（　）だ。,臍を噛ん,怒った勢いでいってしまってから、私は__臍を噛ん__だ。,Type the reading!,Text
自分のあの時の判断が間違っていたと気づき、（　）だ。,臍を噛ん,自分のあの時の判断が間違っていたと気づき、__臍を噛ん__だ。,Type the reading!,Text
平気な顔をしているけど、心の中で（　）でいるにちがいない。,臍を噛ん,平気な顔をしているけど、心の中で__臍を噛ん__でいるにちがいない。,Type the reading!,Text
もっと急ぐべきだったと、手遅れになった今、（　）。,臍を噛む,もっと急ぐべきだったと、手遅れになった今、__臍を噛む__。,Type the reading!,Text
この結果は、さぼってしまった自分が悪いのだと、（　）思いで過去の自分を振り返る。,臍を噛む,この結果は、さぼってしまった自分が悪いのだと、__臍を噛む__思いで過去の自分を振り返る。,Type the reading!,Text
健太くんが、ともこちゃんにテストの点数で勝つつもりだなんて（　）よ。,臍で茶を沸かす,健太くんが、ともこちゃんにテストの点数で勝つつもりだなんて__臍で茶を沸かす__よ。,Type the reading!,Text
結婚して娘を幸せにするって？君にできるのか？（　）よ。,臍で茶を沸かす,結婚して娘を幸せにするって？君にできるのか？__臍で茶を沸かす__よ。,Type the reading!,Text
昔の人は地球は丸いといわれ、地球は平らだ、（　）と思ったに違いない。,臍で茶を沸かす,昔の人は地球は丸いといわれ、地球は平らだ、__臍で茶を沸かす__と思ったに違いない。,Type the reading!,Text
豚が空を飛んでいた？あはは、（　）ようなことをいうなよ。,臍で茶を沸かす,豚が空を飛んでいた？あはは、__臍で茶を沸かす__ようなことをいうなよ。,Type the reading!,Text
逆立ちしながらスパゲッティを食べてみせると、（　）ようなことをいっていた健太くん。,臍で茶を沸かす,逆立ちしながらスパゲッティを食べてみせると、__臍で茶を沸かす__ようなことをいっていた健太くん。,Type the reading!,Text
彼のダンスを見ていたら、（　）ほど笑ってしまった。,臍が茶を沸かす,彼のダンスを見ていたら、__臍が茶を沸かす__ほど笑ってしまった。,Type the reading!,Text
会議での彼の提案はあまりにも奇想天外で、聞いているうちに（　）状態になった。,臍が茶を沸かす,会議での彼の提案はあまりにも奇想天外で、聞いているうちに__臍が茶を沸かす__状態になった。,Type the reading!,Text
そのドラマの展開が予測不可能過ぎて、（　）ような感じで面白かった。,臍が茶を沸かす,そのドラマの展開が予測不可能過ぎて、__臍が茶を沸かす__ような感じで面白かった。,Type the reading!,Text
彼女が真剣に語るエイリアンの話は、聞いているこっちが（　）ほどだ。,臍が茶を沸かす,彼女が真剣に語るエイリアンの話は、聞いているこっちが__臍が茶を沸かす__ほどだ。,Type the reading!,Text
子どもたちが作った怪物の衣装を見たら、その出来栄えに（　）ほど愉快だった。,臍が茶を沸かす,子どもたちが作った怪物の衣装を見たら、その出来栄えに__臍が茶を沸かす__ほど愉快だった。,Type the reading!,Text
健太くんとは（　）で、老後おひとり様だったら一緒に老人ホームに入ろうと約束している。,膠漆の交わり,健太くんとは__膠漆の交わり__で、老後おひとり様だったら一緒に老人ホームに入ろうと約束している。,Type the reading!,Text
（　）の彼とならいい仕事ができそうだ。,膠漆の交わり,__膠漆の交わり__の彼とならいい仕事ができそうだ。,Type the reading!,Text
彼と（　）の健太くんなら、彼を説得できるような気がする。どうか頼みます。,膠漆の交わり,彼と__膠漆の交わり__の健太くんなら、彼を説得できるような気がする。どうか頼みます。,Type the reading!,Text
（　）だったが、親の転勤で離ればなれになってしまった。しかし彼らに距離なんて関係ないようだった。,膠漆の交わり,__膠漆の交わり__だったが、親の転勤で離ればなれになってしまった。しかし彼らに距離なんて関係ないようだった。,Type the reading!,Text
仲が良く（　）を続けてきたが、上司と部下になったことで一変した。,膠漆の交わり,仲が良く__膠漆の交わり__を続けてきたが、上司と部下になったことで一変した。,Type the reading!,Text
彼は、（　）を交わした大親友です。,膠漆の契り,彼は、__膠漆の契り__を交わした大親友です。,Type the reading!,Text
彼とは良く言うと（　）だが、悪く言うと腐れ縁だ。,膠漆の契り,彼とは良く言うと__膠漆の契り__だが、悪く言うと腐れ縁だ。,Type the reading!,Text
（　）の仲の彼女は、趣味など共通していることが多く一緒にいて居心地がいい。,膠漆の契り,__膠漆の契り__の仲の彼女は、趣味など共通していることが多く一緒にいて居心地がいい。,Type the reading!,Text
僕らの友情はまさに（　）なので、転校して距離が離れても心は離れない。,膠漆の契り,僕らの友情はまさに__膠漆の契り__なので、転校して距離が離れても心は離れない。,Type the reading!,Text
