Question,Answers,Comment,Instructions,Render as
「よく熟れた柿」「熟れた色香」「メロンがよく熟れる」,うれる,熟れる,漢字の読みを入力してください,Text
"「熟れやすい食物」
「彼も人柄が熟れてきた」
「よく熟れた文章」",こなれる,熟れる,漢字の読みを入力してください,Text
"「すしが熟れる」
「よく熟れた味噌」",なれる,熟れる,漢字の読みを入力してください,Text
"「涙ぐんで目を瞬く」「目を瞬く」屢叩く
「何度も・しばしば」の意味の「しば」に「叩(たた)く」がついたもの。「しばたく」は音が一つ落ちた形。",しばたたく,瞬く,漢字の読みを入力してください,Text
"「夜空に星が瞬く」「瞬く間の出来事だった」
「しきりに目を瞬かせる」「感染症が瞬く間に世界中に広がった」",またたく,瞬く,漢字の読みを入力してください,Text
" 眩しくて瞬きする
言い方が最も一般的",まばたき,瞬く,漢字の読みを入力してください,Text
"「彼は目にごみが入ったので、しきりに瞬いている 」
「光のまぶしさに思わず瞬く」",まばたく,瞬く,漢字の読みを入力してください,Text
"「功績を称える・美しさを称える」
「勝利を称えるメダル」",たたえる,称える,漢字の読みを入力してください,Text
"「お狐さまと称えてまつっている」
「出家して法然と称える」",となえる,称える,漢字の読みを入力してください,Text
"「手を振る」「魚に塩を振る」
「役を振る」「漢字にかなを振る」
「地位を棒に振る」",ふる,振る,漢字の読みを入力してください,Text
"「振った態度をとる」「振った奴」
「兄貴振る・勿体振る・利口振る・上品振る・偉振る」",ぶる,振る,漢字の読みを入力してください,Text
"「柳が川面に枝垂れる」
「柳の枝が垂れる」",しだれる,垂れる,漢字の読みを入力してください,Text
"「釣り糸を垂れる」「頭を垂れる」
「よだれを垂れる」",たれる,垂れる,漢字の読みを入力してください,Text
"「生さぬ仲」「子まで生した仲」
「生さぬ仲」",なす,生す,漢字の読みを入力してください,Text
「 苔生した墓」「 苔生した石」,むす,生す,漢字の読みを入力してください,Text
"「燃え盛る火」
「芝居が盛る」
「今はタケノコが出盛る時期だ」",さかる,盛る,漢字の読みを入力してください,Text
"「御飯を盛る」「酒を盛る」
「土を盛って堤防を築く」",もる,盛る,漢字の読みを入力してください,Text
「骨を接ぐ」「接ぎ木」,つぐ,接ぐ,漢字の読みを入力してください,Text
"「小切れを接ぐ」
「破れ目を別布で接ぐ」",はぐ,接ぐ,漢字の読みを入力してください,Text
"「インクが紙に染みる」雨が大地に染みる」
「薬がきずに染みる」「親切が身に染みる」",しみる,染みる,漢字の読みを入力してください,Text
「所帯染みる」「垢染みる」「玄人染みる」,じみる,染みる,漢字の読みを入力してください,Text
"「山門を潜る」「トンネルを潜る」「暖簾を潜る」
「海中に潜り、サザエをとる。」「野菜を湯に潜らせる」",くぐる,潜る,漢字の読みを入力してください,Text
「海に潜る」「布団に潜る」「地下に潜る」,もぐる,潜る,漢字の読みを入力してください,Text
"「好きなものを選って取る」
「選りに選って〔＝わざわざ選んで〕今日来るなんて…」",すぐる,選る,漢字の読みを入力してください,Text
「精鋭を選る」「よい選手を選る」,よる,選る,漢字の読みを入力してください,Text
「ご飯を装う」,よそう,装う,漢字の読みを入力してください,Text
"「派手に装う」「防寒服で身を装う」
「美々しく装った式場」",よそおう,装う,漢字の読みを入力してください,Text
"「髪を束ねる」「新聞を束ねる」
「劇団を束ねる」",たばねる,束ねる,漢字の読みを入力してください,Text
"「小枝を束ねる」「手を束ねる〔＝腕組みをする。傍観する〕」
「かみの毛を無造作に束ねる」",つかねる,束ねる,漢字の読みを入力してください,Text
「転んで頭を打った」「雨に打たれる」,うつ,打つ,漢字の読みを入力してください,Text
"「一席打つ」「演説を打つ」
「興行を打つ」「人を打つ」",ぶつ,打つ,漢字の読みを入力してください,Text
"「わきへ一歩退いて道を譲る」
「敵の攻撃に遭ってじりじりと退く」
「御前を退く」
「別室に退いて待つ」",しりぞく,退く,漢字の読みを入力してください,Text
"「そこを退け」
「危ないから退いてください」",どく,退く,漢字の読みを入力してください,Text
"「そこを退いてほしい」
「社長職を退く」
〔古風／方〕",のく,退く,漢字の読みを入力してください,Text
" 「潮が退く」「熱が退く」
「政界から身を退く」",ひく,退く,漢字の読みを入力してください,Text
"「雨に託けて仕事をさぼる」
「病気に託けて休む」",かこつける,託ける,漢字の読みを入力してください,Text
"「荷物を言付ける」「用事を託ける」
「かぜで休む、と託ける」「手紙を託ける」",ことづける,託ける,漢字の読みを入力してください,Text
"「戸を叩く」「肩を叩く」「手を叩いて人を呼ぶ」
「太鼓を叩く」「パソコンのキーを叩く」",たたく,叩く,漢字の読みを入力してください,Text
"「埃を叩く」「頬っぺたを叩く」
「顔を叩く」「布団を叩く」",はたく,叩く,漢字の読みを入力してください,Text
"「指先で小石を弾く」
「油は水を弾く」「不良品を弾く」",はじく,弾く,漢字の読みを入力してください,Text
「ピアノを弾く」「琴を弾く」,ひく,弾く,漢字の読みを入力してください,Text
"「最上川は日本海に注ぐ」
「花に水を注ぐ」
「学習に力を注ぐ」",そそぐ,注ぐ,漢字の読みを入力してください,Text
"「お茶を注ぐ」
「酒を注いで回る」",つぐ,注ぐ,漢字の読みを入力してください,Text
"「木の根が張る」
「紅白の幕を張る」「気が張る（緊張を保つ）」
「池に氷が張る」「お腹が張る」",はる,張る,漢字の読みを入力してください,Text
"「欲張る・四角張る・格式張る」
…のように〈なる／ふるまう〉。",ばる,張る,漢字の読みを入力してください,Text
"「ハンドバッグを提げる」
「提灯を提げる」",さげる,提げる,漢字の読みを入力してください,Text
"「刀を提げる」
「手勢を提げて駆けつける」",ひっさげる,提げる,漢字の読みを入力してください,Text
"「鼻を摘む」
「ニュースの要点を摘んで話す」
「布を摘んで縫う」「鼻を摘む」
「菓子を摘む」「すしを摘む」",つまむ,摘む,漢字の読みを入力してください,Text
"「花を摘む」「若葉を摘む」「悪の芽を摘む」
「枝を摘む」「爪を摘む」「髪を短く摘む」",つむ,摘む,漢字の読みを入力してください,Text
「ため息を吐く」「嘘を吐く」,つく,吐く,漢字の読みを入力してください,Text
「唾を吐く」「げろを吐く」,はく,吐く,漢字の読みを入力してください,Text
"「だまされて怒る」「烈火のごとく怒る」
「ひどく怒られた」",いかる,怒る,漢字の読みを入力してください,Text
"「怒り狂う」 「青筋を立てて怒る」
「肩が怒る」「怒った肩」",おこる,怒る,漢字の読みを入力してください,Text
"「小刀で突く」「鐘を突く」
「杖を突く」「弱点を突く」",つく,突く,漢字の読みを入力してください,Text
"「棒の先で草むらを突く」
「例の件は突かないほうがいい」",つつく,突く,漢字の読みを入力してください,Text
"「ナイフが鈍る」「刀が鈍る」
「運動しないと、体が鈍る」",なまる,鈍る,漢字の読みを入力してください,Text
"「切れ味が鈍る」
「腕が鈍る」「決心が鈍る」「客足が鈍る」",にぶる,鈍る,漢字の読みを入力してください,Text
"「仏門に入る」「鬼籍に入る」「先生の話に聞き入る」
「手に入る」「気に入る」",いる,入る,漢字の読みを入力してください,Text
"「風呂に入る」「西日が入る」
「大学に入る」「保険に入る」",はいる,入る,漢字の読みを入力してください,Text
"「価値を認める」「世に認められる」
「犯行を認める」",したためる,認める,漢字の読みを入力してください,Text
"「手紙を認める」「遺書を認める」
「朝食を認める」",みとめる,認める,漢字の読みを入力してください,Text
"「針金を捻って絡み合わせる」
「紙を捻って捨てた」",ねじる,捻る,漢字の読みを入力してください,Text
"「栓を捻る」
「腰を捻る」
「頭を捻る」「俳句を捻る」「捻った出題」",ひねる,捻る,漢字の読みを入力してください,Text
「優しい瞳は痛みを背負ってきた証拠」Eve,しょう,背負う,漢字の読みを入力してください,Text
"「ランドセルを背負う」
「借金を背負う」「不幸を一身に背負う」「次代を背負う」",せおう,背負う,漢字の読みを入力してください,Text
"「袖そでが反る」
「ボートが反る」
「軍配が反る」",かえる,反る,漢字の読みを入力してください,Text
"「日にあたって本の表紙が反る」
「板が反る」「指を反らせる」",そる,反る,漢字の読みを入力してください,Text
「帽子を被る・ふとんを頭から被る」,かぶる,被る,漢字の読みを入力してください,Text
"「御免を被る〔＝お許しいただく。お断りする〕」
「損害を被る」「迷惑を被る」",こうむる,被る,漢字の読みを入力してください,Text
"「危険な場所を避ける。混雑を避ける」
「人の 嫌がることを言うのは避けよう」",さける,避ける,漢字の読みを入力してください,Text
"「水たまりを避けて通る」
「暑さを避ける」
「嫌いなピーマンを避けて食べる」",よける,避ける,漢字の読みを入力してください,Text
"「海の風景を描く」
「動物の生態を巧みに描いた小説」",えがく,描く,漢字の読みを入力してください,Text
"「ノートに三角形を描く」
「地図［グラフ・漫画］を描く」
「静物画を描く」
書き方: 稀に「画く」とも。",かく,描く,漢字の読みを入力してください,Text
「風呂敷に包む」「毛布で足を包む」「母の愛情に包まれる」,くるむ,包む,漢字の読みを入力してください,Text
"「コートに身を包む」
「熱気に包まれた会場」
「胸に包む」",つつむ,包む,漢字の読みを入力してください,Text
"「神前に御神酒を奉る」
「部長はこの際奉っておこう」",たてまつる,奉る,漢字の読みを入力してください,Text
「仕えまつる」「答えまつる」,まつる,奉る,漢字の読みを入力してください,Text
" 「山に抱かれた村」
「希望を抱く」「恨みをいだく」",いだく,抱く,漢字の読みを入力してください,Text
"「母の懐に抱かれる」「肩を抱く」「親鳥が卵を抱く」
「赤ちゃんを抱いてあやす」",だく,抱く,漢字の読みを入力してください,Text
「屁⁠を放る」「くそを放る」,ひる,放る,漢字の読みを入力してください,Text
"「速い球を放る投手」 「ボールを放る」「放っておくと、悪くなるばかりだ」
「勉強を放って遊びに行く」「放っておくと命取りになる」",ほうる,放る,漢字の読みを入力してください,Text
"「師の庵(いおり)を訪う」
「山寺を訪う」",おとなう,訪う,漢字の読みを入力してください,Text
"「史跡を訪う」「先生のお宅を訪う」
古い言い方。",とう,訪う,漢字の読みを入力してください,Text
"「悪事を謀るる」「暗殺を謀る」
「まんまと謀られた」",たばかる,謀る,漢字の読みを入力してください,Text
「金を謀かり取る」「敵を謀る」「人を謀る」,はかる,謀る,漢字の読みを入力してください,Text
"ごみを土中に埋める
参加者が会場を埋める
「XXX」とほぼ同義だが、「XXX」のほうが〈すっかり見えなくする〉〈すみずみまでびっしりと〉という意が強い",うずめる,埋める,漢字の読みを入力してください,Text
"「溝を埋める」「土に埋める」
「祭壇を花で埋める」",うめる,埋める,漢字の読みを入力してください,Text
「花に遊ぶ蝶」「子犬が遊んでいる」,あそぶ,遊ぶ,漢字の読みを入力してください,Text
"「笛を吹き遊ぶ」「風が吹き遊ぶ」
「絵書き遊びたる見いでたるこそ」",すさぶ,遊ぶ,漢字の読みを入力してください,Text
"「家族を郷里に留めたまま上京する」
「現職に留める」「原級に留める」",とどめる,留める,漢字の読みを入力してください,Text
"「 紙をピンで留める」
「目に留める・心に留める」",とめる,留める,漢字の読みを入力してください,Text
"「指先で髪を弄る」「パソコンばかり弄って何ですか」
「制度だけを弄っても解決にはならない。」「ギターを弄る」",いじる,弄る,漢字の読みを入力してください,Text
"「ポケットの中を弄るる」「ポケットを弄って小銭を取り出す」
「数珠を弄る」",まさぐる,弄る,漢字の読みを入力してください,Text
「歪んだ箱」「高音が歪む」「窓枠が歪む」,ひずむ,歪む,漢字の読みを入力してください,Text
"「地震で家が歪む」
「歪んだ性格」",ゆがむ,歪む,漢字の読みを入力してください,Text
"「風で、喉が嗄れる」
「怒鳴りすぎて声が嗄れる」",かれる,嗄れる,漢字の読みを入力してください,Text
"「風邪で声が嗄れる」
「声が嗄れる」「嗄れ声」",しゃがれる,嗄れる,漢字の読みを入力してください,Text
"「どなりすぎて声が嗄れてしまった」
「嗄れた声で話す」",しわがれる,嗄れる,漢字の読みを入力してください,Text
"「わからない言で縛った
治せない傷を抉った」 Eve",えぐる,抉る,漢字の読みを入力してください,Text
"「爪楊枝で歯をくじる」
「目の玉をくじる」",くじる,抉る,漢字の読みを入力してください,Text
「 蓋をナイフで抉る」「鉄棒で扉を抉って開ける」,こじる,抉る,漢字の読みを入力してください,Text
"「相続問題が拗れる」
「交渉が拗れる」
「二人の仲が拗れる」",こじれる,拗れる,漢字の読みを入力してください,Text
"「コードが拗れる」
「ネクタイが拗れている」",ねじれる,拗れる,漢字の読みを入力してください,Text
"「針金を捩る」
「びんの蓋を捩って開ける」
「首を捩る」 「腕を捩り上げる」",ねじる,捩る,漢字の読みを入力してください,Text
"「古歌を捩る」「百人一首を捩った狂歌」
「三五十五を、だんご十五と捩った」",もじる,捩る,漢字の読みを入力してください,Text
"「針金を捩る」「身を捩って泣く」
 「お腹を捩ってわらう」",よじる,捩る,漢字の読みを入力してください,Text
"「捩れた針金」
「性格の捩れた人」",ねじれる,捩れる,漢字の読みを入力してください,Text
「ひもが捩れる」「腹が捩れるほど笑う」,よじれる,捩れる,漢字の読みを入力してください,Text
「牛皮を撓める」,いためる,撓める,漢字の読みを入力してください,Text
「枝を撓める」「竹を撓める」,たわめる,撓める,漢字の読みを入力してください,Text
"「実の重みで枝が撓る」「よく撓る枝」
〔東北方言〕",しなる,撓る,漢字の読みを入力してください,Text
"「雪で枝が撓る」
「雪の重みで竹が撓る」",しわる,撓る,漢字の読みを入力してください,Text
"「生木が燻って煙い」
「薪が燻っている」",いぶる,燻る,漢字の読みを入力してください,Text
"「焚き火が燻る」
「部屋に燻っていないで、外で遊ぼう」
「揉め事がいつまでも燻る」",くすぶる,燻る,漢字の読みを入力してください,Text
「眉を顰める」「無礼な態度に眉を顰める」,しかめる,顰める,漢字の読みを入力してください,Text
「顔を顰める」「ひどい痛みに顔を顰める」「歯痛に顔を顰める」,ひそめる,顰める,漢字の読みを入力してください,Text
