Question,Answers,Comment,Instructions,Render as
"__己巳__の日は弁才天の縁日である
関連熟語：己巳（キシ）  ★十干十二支。",つちのとみ,関連熟語：己巳（キシ）  ★十干十二支。,読み方をご入力ください,Text
"__庚戌__の歳、旅舎に休う
関連熟語：庚戌（コウジュツ）  ★十干十二支。",かのえいぬ,関連熟語：庚戌（コウジュツ）  ★十干十二支。,読み方をご入力ください,Text
"__首縊__りの足を引く
関連熟語：縊死（イシ）  ▼首縊りの足(ｱｼ)を引(ﾋ)く…窮地に陥っている人に、さらに追い討ちをかけること。首をつろうとする人を助けるどころか、逆に足を引っ張って死なせてしまう意から。〈漢字ペディア〉",くびくく,関連熟語：縊死（イシ）  ▼首縊りの足(ｱｼ)を引(ﾋ)く…窮地に陥っている人に、さらに追い討ちをかけること。首をつろうとする人を助けるどころか、逆に足を引っ張って死なせてしまう意から。〈漢字ペディア〉,読み方をご入力ください,Text
"__醜__の益荒男なお恋いにけり
関連熟語：--  ★醜（しこ）  1.みにくいものをののしっていう語。  2.自分を卑下するときに用いる語。〈漢字ペディア〉  ●H26-2㈠",しこ,関連熟語：--  ★醜（しこ）  1.みにくいものをののしっていう語。  2.自分を卑下するときに用いる語。〈漢字ペディア〉  ●H26-2㈠,読み方をご入力ください,Text
"__縦__に心を自然の中に遊ばせる
関連熟語：放縦（ホウショウ）  ★縦（ほしいまま） 気の向くまま。かって気ままにすること。〈漢字ペディア〉  ●H06-2㈠",ほしいまま,関連熟語：放縦（ホウショウ）  ★縦（ほしいまま） 気の向くまま。かって気ままにすること。〈漢字ペディア〉  ●H06-2㈠,読み方をご入力ください,Text
"__縦__んば雨でも心配はない
関連熟語：--  ★縦んば（よし-んば） たとえそうだとしても。かりに。〈漢字ペディア〉",よし,関連熟語：--  ★縦んば（よし-んば） たとえそうだとしても。かりに。〈漢字ペディア〉,読み方をご入力ください,Text
"__熟__み柿が熟柿を弔う
関連熟語：未熟（ミジュク）  ★熟み柿（う-み-がき） 熟した柿の実。  ▼熟み柿が熟柿(ｼﾞｭｸｼ)を弔(ﾄﾑﾗ)う…似た境遇のものが相手の身の不幸を慰めることのたとえ。〈日本国語大辞典〉",う,関連熟語：未熟（ミジュク）  ★熟み柿（う-み-がき） 熟した柿の実。  ▼熟み柿が熟柿(ｼﾞｭｸｼ)を弔(ﾄﾑﾗ)う…似た境遇のものが相手の身の不幸を慰めることのたとえ。〈日本国語大辞典〉,読み方をご入力ください,Text
"__出涸__らしのお茶を飲む
関連熟語：--  ★出涸らし（でが-らし） 茶などを何回も入れたり煎じたりして、味や香りが薄くなってしまうこと。また、そのもの。〈漢字ペディア〉",でが,関連熟語：--  ★出涸らし（でが-らし） 茶などを何回も入れたり煎じたりして、味や香りが薄くなってしまうこと。また、そのもの。〈漢字ペディア〉,読み方をご入力ください,Text
"__樟__は虫害に強く建築家具材に用いる
関連熟語：樟脳（ショウノウ）  ★樟／楠（くすのき）クスノキ科の常緑高木。暖地に自生。初夏、黄白色の小花を多数つけ、球形で黒色の実を結ぶ。材は堅く芳香があり、家具,細工物とするほか、幹,根,葉からは樟脳をとる。〈漢字ペディア〉  ●H13-3㈠／ ●H15-3㈠","くすのき,くす","関連熟語：樟脳（ショウノウ）  ★樟／楠（くすのき）クスノキ科の常緑高木。暖地に自生。初夏、黄白色の小花を多数つけ、球形で黒色の実を結ぶ。材は堅く芳香があり、家具,細工物とするほか、幹,根,葉からは樟脳をとる。〈漢字ペディア〉  ●H13-3㈠／ ●H15-3㈠",読み方をご入力ください,Text
"__蒸__かしたての甘藷を二本やった
関連熟語：--  ★蒸かす（ふ-かす） 湯気を当てて柔らかくする。〈漢字ペディア〉",ふ,関連熟語：--  ★蒸かす（ふ-かす） 湯気を当てて柔らかくする。〈漢字ペディア〉,読み方をご入力ください,Text
"__尻紮__げして一散に逃げた
関連熟語：--  ★尻紮げ／尻絡げ（しりから-げ） 着物の裾を外側に折り上げて、その端を帯にはさむこと。しりっぱしょり。〈漢字ペディア〉",しりから,関連熟語：--  ★尻紮げ／尻絡げ（しりから-げ） 着物の裾を外側に折り上げて、その端を帯にはさむこと。しりっぱしょり。〈漢字ペディア〉,読み方をご入力ください,Text
"__辛酉__の年に皇位に即く
関連熟語：辛酉（シンユウ）  ★十干十二支。",かのととり,関連熟語：辛酉（シンユウ）  ★十干十二支。,読み方をご入力ください,Text
"__壬戌__の年血腥い事件が続発した
関連熟語：壬戌（ジンジュツ）  ★十干十二支。  ●R01-2㈠",みずのえいぬ,関連熟語：壬戌（ジンジュツ）  ★十干十二支。  ●R01-2㈠,読み方をご入力ください,Text
"__甚__く感服された御様子である
関連熟語：甚大（ジンダイ）  ★甚く（いた-く） たいそう。非常に。ひどく。ふかく。〈漢字ペディア〉  ●H29-2㈠",いた,関連熟語：甚大（ジンダイ）  ★甚く（いた-く） たいそう。非常に。ひどく。ふかく。〈漢字ペディア〉  ●H29-2㈠,読み方をご入力ください,Text
"__尽__れた晩秋の野に佇む
関連熟語：--  ★尽れる／末枯れる（すが-れる） 盛りを過ぎて勢いが衰え始める。〈漢字ペディア〉  ●H18-3㈠／ ●H21-3㈠／ ●H25-1㈠／ ●H26-3㈠／ ●H29-1㈠",すが,関連熟語：--  ★尽れる／末枯れる（すが-れる） 盛りを過ぎて勢いが衰え始める。〈漢字ペディア〉  ●H18-3㈠／ ●H21-3㈠／ ●H25-1㈠／ ●H26-3㈠／ ●H29-1㈠,読み方をご入力ください,Text
"__雛霰__を買ってきた
関連熟語：鳳雛（ホウスウ）,雹霰（ハクセン／ハクサン）  ★雛霰（ひなあられ） 三月三日の桃の節句に、ひな人形に供える紅白のあられ。〈漢字ペディア〉  ●H06-1㈠",ひなあられ,"関連熟語：鳳雛（ホウスウ）,雹霰（ハクセン／ハクサン）  ★雛霰（ひなあられ） 三月三日の桃の節句に、ひな人形に供える紅白のあられ。〈漢字ペディア〉  ●H06-1㈠",読み方をご入力ください,Text
"__裾捌__きの音とともに家元が現れる
関連熟語：--  ★裾捌き（すそさば-き） 和服をはじめ丈の長い衣服のすそを上手に扱うこと。また、その身のこなし。〈漢字ペディア〉  ●H08-1㈠",すそさば,関連熟語：--  ★裾捌き（すそさば-き） 和服をはじめ丈の長い衣服のすそを上手に扱うこと。また、その身のこなし。〈漢字ペディア〉  ●H08-1㈠,読み方をご入力ください,Text
"__節榑__を使って小屋を作る
関連熟語：--  ★節榑（ふしくれ）  1.材木に節が多く、でこぼこしている。  2.腕や指の骨や関節が、堅く盛り上がってごつごつしている。〈漢字ペディア〉  ●H11-1㈠",ふしくれ,関連熟語：--  ★節榑（ふしくれ）  1.材木に節が多く、でこぼこしている。  2.腕や指の骨や関節が、堅く盛り上がってごつごつしている。〈漢字ペディア〉  ●H11-1㈠,読み方をご入力ください,Text
"__岨道__を足にまかせて追っかける
関連熟語：--  ★岨道（そばみち／そわみち） 切り立った山のけわしい道。〈漢字ペディア〉  ●H11-3㈠","そばみち,そわみち",関連熟語：--  ★岨道（そばみち／そわみち） 切り立った山のけわしい道。〈漢字ペディア〉  ●H11-3㈠,読み方をご入力ください,Text
"__燥__ぎすぎの気味がある
関連熟語：--  ★燥ぐ（はしゃ-ぐ）  1.調子にのってさわぐ。うかれさわぐ。  2.水分がなくなり、乾燥しきる。〈漢字ペディア〉  ●H22-2㈠",はしゃ,関連熟語：--  ★燥ぐ（はしゃ-ぐ）  1.調子にのってさわぐ。うかれさわぐ。  2.水分がなくなり、乾燥しきる。〈漢字ペディア〉  ●H22-2㈠,読み方をご入力ください,Text
"__陳__ねて後矯めんとすれば枝折れ枯れ凋む
関連熟語：--  ★陳ねる（ひ-ねる）  1.古くなる。年を経て古びる。  2.大人びる。ませる。〈漢字ペディア〉  ●H20-2㈠／ ●H24-3㈠",ひ,関連熟語：--  ★陳ねる（ひ-ねる）  1.古くなる。年を経て古びる。  2.大人びる。ませる。〈漢字ペディア〉  ●H20-2㈠／ ●H24-3㈠,読み方をご入力ください,Text
"__椴松__の自生状態を調査する
関連熟語：--  ★椴松（とどまつ） マツ科の常緑高木。北海道以北に自生。松かさは直立してつく。材は建築,家具,製紙原料などに用いる。〈漢字ペディア〉  ●H11-2㈠／ ●H14-1㈠",とどまつ,"関連熟語：--  ★椴松（とどまつ） マツ科の常緑高木。北海道以北に自生。松かさは直立してつく。材は建築,家具,製紙原料などに用いる。〈漢字ペディア〉  ●H11-2㈠／ ●H14-1㈠",読み方をご入力ください,Text
"__熱__り立って不満をぶつけた
関連熟語：--  ★熱る立つ（いき-り-た-つ） 激しく怒って興奮する。いきまく。〈漢字ペディア〉  ●H15-2㈠",いき,関連熟語：--  ★熱る立つ（いき-り-た-つ） 激しく怒って興奮する。いきまく。〈漢字ペディア〉  ●H15-2㈠,読み方をご入力ください,Text
"__戊午__の年に居を隣国に移した
関連熟語：戊午（ボゴ）  ★十干十二支。",つちのえうま,関連熟語：戊午（ボゴ）  ★十干十二支。,読み方をご入力ください,Text
"__偖__夕餉は何にいたしましょうか
関連熟語：--  ★偖／扠／扨  1.話題を変えるときに用いる語。ところで。  2.何かを始めるときに用いる語。さあ。〈漢字ペディア〉  ●H10-2㈠",さて,関連熟語：--  ★偖／扠／扨  1.話題を変えるときに用いる語。ところで。  2.何かを始めるときに用いる語。さあ。〈漢字ペディア〉  ●H10-2㈠,読み方をご入力ください,Text
"__刳__り貫きの菓子皿に盛る
関連熟語：刳木（コボク）  ★刳り貫き／刳り抜き（く-り-ぬ-き）  1.くりぬくこと。えぐって穴をあけること。また、くりぬいたところや、くりぬいてつくったもの。  2.船具の一つ。船が停泊しているときに使う替水縄(ｶｴﾐﾅﾜ)。〈日本国語大辞典〉",く,関連熟語：刳木（コボク）  ★刳り貫き／刳り抜き（く-り-ぬ-き）  1.くりぬくこと。えぐって穴をあけること。また、くりぬいたところや、くりぬいてつくったもの。  2.船具の一つ。船が停泊しているときに使う替水縄(ｶｴﾐﾅﾜ)。〈日本国語大辞典〉,読み方をご入力ください,Text
"__嗄__れた声でゆっくり語った
関連熟語：嗄声（サセイ）  ★嗄れる（か-れる） 声がかすれる。声がしわがれる。〈漢字ペディア〉  ★嗄れる（しわが-れる） 声がかすれる。しゃがれる。〈漢字ペディア〉  ●H08-3㈠","か,しわが",関連熟語：嗄声（サセイ）  ★嗄れる（か-れる） 声がかすれる。声がしわがれる。〈漢字ペディア〉  ★嗄れる（しわが-れる） 声がかすれる。しゃがれる。〈漢字ペディア〉  ●H08-3㈠,読み方をご入力ください,Text
"__嘸__大変であったろう
関連熟語：--  ★嘸（さぞ） さだめし。きっと。さぞかし。〈漢字ペディア〉  ●H06-2㈠／ ●H17-3㈠",さぞ,関連熟語：--  ★嘸（さぞ） さだめし。きっと。さぞかし。〈漢字ペディア〉  ●H06-2㈠／ ●H17-3㈠,読み方をご入力ください,Text
"__嚔__る時は則ち人の我を道う
関連熟語：噴嚔（フンテイ）  ★嚔る（はなひ-る） くしゃみをする。〈漢字ペディア〉  ●H22-3㈠",はなひ,関連熟語：噴嚔（フンテイ）  ★嚔る（はなひ-る） くしゃみをする。〈漢字ペディア〉  ●H22-3㈠,読み方をご入力ください,Text
"__埃__がたちこめている
関連熟語：塵埃（ジンアイ）  ★埃（ほこり） 空中を舞う細かいちり。〈漢字ペディア〉  ●H04-1㈠",ほこり,関連熟語：塵埃（ジンアイ）  ★埃（ほこり） 空中を舞う細かいちり。〈漢字ペディア〉  ●H04-1㈠,読み方をご入力ください,Text
"__悴__む手を擦り合わせる
関連熟語：--  ★悴む（かじか-む） 手足が寒さでこごえて、思うように動かなくなる。〈漢字ペディア〉  ●H17-1㈠",かじか,関連熟語：--  ★悴む（かじか-む） 手足が寒さでこごえて、思うように動かなくなる。〈漢字ペディア〉  ●H17-1㈠,読み方をご入力ください,Text
"__憖__情けをかけるのは良くない
関連熟語：--  ★憖（なまじ／なまじい）  1.中途半端なさま。  2.できもしないのに。無理に。しないほうがかえってよいさま。なまじっか。〈漢字ペディア〉  ●H10-3㈠／ ●H17-1㈠／ ●H21-3㈠／ ●H23-2㈠","なまじ,なまじい",関連熟語：--  ★憖（なまじ／なまじい）  1.中途半端なさま。  2.できもしないのに。無理に。しないほうがかえってよいさま。なまじっか。〈漢字ペディア〉  ●H10-3㈠／ ●H17-1㈠／ ●H21-3㈠／ ●H23-2㈠,読み方をご入力ください,Text
"__撓垂__るる柳はほそき目もとかな
関連熟語：枉撓（オウドウ）  ★撓垂れる（しなだ-れる）  1.人にこびたり甘えたりして寄りかかる。しなだれかかる。  2.枝などがしなって垂れ下がる。〈漢字ペディア〉",しなだ,関連熟語：枉撓（オウドウ）  ★撓垂れる（しなだ-れる）  1.人にこびたり甘えたりして寄りかかる。しなだれかかる。  2.枝などがしなって垂れ下がる。〈漢字ペディア〉,読み方をご入力ください,Text
"__暈__のかかった春の夜の月を眺める
関連熟語：日暈（ニチウン）  ★暈（かさ） 太陽や月の周りに現れる光の輪。ウン。≒光環〈漢字ペディア〉",かさ,関連熟語：日暈（ニチウン）  ★暈（かさ） 太陽や月の周りに現れる光の輪。ウン。≒光環〈漢字ペディア〉,読み方をご入力ください,Text
"__朮__を焚く匂いが漂ってくる
関連熟語：白朮（ビャクジュツ）  ★朮／蒼朮／白朮（おけら／うけら） キク科の多年草。山地に自生。夏から秋、白や淡紅色の頭花をつける。若芽は食用、根は薬用。〈漢字ペディア〉  ●H18-3㈠／ ●H22-2㈠","おけら,うけら",関連熟語：白朮（ビャクジュツ）  ★朮／蒼朮／白朮（おけら／うけら） キク科の多年草。山地に自生。夏から秋、白や淡紅色の頭花をつける。若芽は食用、根は薬用。〈漢字ペディア〉  ●H18-3㈠／ ●H22-2㈠,読み方をご入力ください,Text
"__楮__の繊維は紙の原料となる
関連熟語：楮紙（チョシ）  ★楮（こうぞ） クワ科の落葉低木。山野に自生。葉,実ともにクワに似る。樹皮から和紙の原料をとる。カゾ。〈漢字ペディア〉  ●H08-2㈠",こうぞ,"関連熟語：楮紙（チョシ）  ★楮（こうぞ） クワ科の落葉低木。山野に自生。葉,実ともにクワに似る。樹皮から和紙の原料をとる。カゾ。〈漢字ペディア〉  ●H08-2㈠",読み方をご入力ください,Text
"__榻__の端書きも九十九夜を迎えた
関連熟語：--  ★榻（しじ） 牛車からウシを外したとき、轅(ﾅｶﾞｴ)の軛(ｸﾋﾞｷ)の支えや、乗り降りの踏み台にした台。〈漢字ペディア〉  ▼榻の端書(ﾊｼｶﾞ／ﾂﾏｶﾞ)き…昔、女が、言い寄る男の誠意を確かめるために、百夜通って榻に寝たら会おうといったので、男は九九夜まで毎夜来て、榻の端に証拠を書きつけておいたが、百夜めに支障があって行くことができず、思いを遂げえなかった、という伝説。男の恋の熱烈さ、また、恋愛の思うようにならないことのたとえとされる。〈日本国語大辞典〉  ●H30-3㈠",しじ,関連熟語：--  ★榻（しじ） 牛車からウシを外したとき、轅(ﾅｶﾞｴ)の軛(ｸﾋﾞｷ)の支えや、乗り降りの踏み台にした台。〈漢字ペディア〉  ▼榻の端書(ﾊｼｶﾞ／ﾂﾏｶﾞ)き…昔、女が、言い寄る男の誠意を確かめるために、百夜通って榻に寝たら会おうといったので、男は九九夜まで毎夜来て、榻の端に証拠を書きつけておいたが、百夜めに支障があって行くことができず、思いを遂げえなかった、という伝説。男の恋の熱烈さ、また、恋愛の思うようにならないことのたとえとされる。〈日本国語大辞典〉  ●H30-3㈠,読み方をご入力ください,Text
"__榧__の木に観世音菩薩を彫る
関連熟語：榧檜（ヒカイ）  ★榧（かや） イチイ科の常緑高木。山野に自生。葉は平たい線形で、先がとがる。種子は油の原料、また食用,薬用とする。材は高級な碁盤や将棋盤の材料に用いる。〈漢字ペディア〉  ★「茅／萱(ｶﾔ)」とは同訓異義語。  ●H26-3㈠",かや,"関連熟語：榧檜（ヒカイ）  ★榧（かや） イチイ科の常緑高木。山野に自生。葉は平たい線形で、先がとがる。種子は油の原料、また食用,薬用とする。材は高級な碁盤や将棋盤の材料に用いる。〈漢字ペディア〉  ★「茅／萱(ｶﾔ)」とは同訓異義語。  ●H26-3㈠",読み方をご入力ください,Text
"__櫂__は三年櫓は三月
関連熟語：櫂歌（トウカ）  ▼櫂は三年(ｻﾝﾈﾝ)櫓(ﾛ)は三月(ﾐﾂｷ)…何事も一人前になるのは容易でないたとえ。櫓は三月で使えるようになるが、櫂(ｶｲ:水をかき、舟を進ませる木製の棒。オール。)を使いこなすまでには三年かかるという意から。〈漢字ペディア〉",かい,関連熟語：櫂歌（トウカ）  ▼櫂は三年(ｻﾝﾈﾝ)櫓(ﾛ)は三月(ﾐﾂｷ)…何事も一人前になるのは容易でないたとえ。櫓は三月で使えるようになるが、櫂(ｶｲ:水をかき、舟を進ませる木製の棒。オール。)を使いこなすまでには三年かかるという意から。〈漢字ペディア〉,読み方をご入力ください,Text
"__毬栗__も内から割れる
関連熟語：--  ▼毬栗も内(ｳﾁ)から割(ﾜ)れる…だれでも年ごろになれば、自然と色気づくことのたとえ。特に女性についていう。毬栗も時期がくれば自然と内側からはじけ割れる意から。〈漢字ペディア〉  ●H13-1㈠",いがぐり,関連熟語：--  ▼毬栗も内(ｳﾁ)から割(ﾜ)れる…だれでも年ごろになれば、自然と色気づくことのたとえ。特に女性についていう。毬栗も時期がくれば自然と内側からはじけ割れる意から。〈漢字ペディア〉  ●H13-1㈠,読み方をご入力ください,Text
"__澪筋__を伝って舟を進めた
関連熟語：澪標（レイヒョウ）  ★澪筋／水脈筋（みおすじ） 船の通行する水路の通り。みおどおり。〈日本国語大辞典〉  ●H23-3㈠",みおすじ,関連熟語：澪標（レイヒョウ）  ★澪筋／水脈筋（みおすじ） 船の通行する水路の通り。みおどおり。〈日本国語大辞典〉  ●H23-3㈠,読み方をご入力ください,Text
"__甍__破れて霧不断の香を焚く
関連熟語：連甍（レンボウ）  ▼甍破(ﾔﾌﾞ)れて霧(ｷﾘ)不断(ﾌﾀﾞﾝ)の香(ｺｳ)を焚(ﾀ)く…屋根がこわれてそこから霧が入り、あたかも香をたいた煙がたえず立ちこめているようである。隠棲した人間の住み家としてふさわしいさま。〈故事俗信ことわざ大辞典〉",いらか,関連熟語：連甍（レンボウ）  ▼甍破(ﾔﾌﾞ)れて霧(ｷﾘ)不断(ﾌﾀﾞﾝ)の香(ｺｳ)を焚(ﾀ)く…屋根がこわれてそこから霧が入り、あたかも香をたいた煙がたえず立ちこめているようである。隠棲した人間の住み家としてふさわしいさま。〈故事俗信ことわざ大辞典〉,読み方をご入力ください,Text
"__甕__に一房の藤をさす
関連熟語：甕天（オウテン）  ★甕／瓮（かめ／もたい） 水や酒などを入れる大きな器。〈漢字ペディア〉  ★甕（みか） 大きなかめ。水や酒をたくわえたり、酒を醸したりするのに用いた。もたい。みかわ。〈日本国語大辞典〉 ●H05-2㈠","かめ,もたい,みか",関連熟語：甕天（オウテン）  ★甕／瓮（かめ／もたい） 水や酒などを入れる大きな器。〈漢字ペディア〉  ★甕（みか） 大きなかめ。水や酒をたくわえたり、酒を醸したりするのに用いた。もたい。みかわ。〈日本国語大辞典〉 ●H05-2㈠,読み方をご入力ください,Text
"__疚__しいところがあるらしい
関連熟語：内疚（ナイキュウ）  ★疚しい（やま-しい） 良心に恥じるところがあり、うしろめたい。気がとがめる。〈漢字ペディア〉  ●H22-2㈠",やま,関連熟語：内疚（ナイキュウ）  ★疚しい（やま-しい） 良心に恥じるところがあり、うしろめたい。気がとがめる。〈漢字ペディア〉  ●H22-2㈠,読み方をご入力ください,Text
"__痞__えに悩む上臈を思わせる
関連熟語：痞塞（ヒソク）  ★痞え（つか-え） 胸や心などがつまるようで苦しいこと。〈漢字ペディア〉  ●H17-3㈠／ ●H27-1㈠",つか,関連熟語：痞塞（ヒソク）  ★痞え（つか-え） 胸や心などがつまるようで苦しいこと。〈漢字ペディア〉  ●H17-3㈠／ ●H27-1㈠,読み方をご入力ください,Text
"__瘧__が落ちたように呼び鈴に応じた
関連熟語：瘧疾（ギャクシツ）  ▼瘧が落ちる…瘧(ｵｺﾘ:マラリア性の熱病)にかかったように物事に夢中になっていたのが、何かのはずみで急にさめる。〈故事俗信ことわざ大辞典〉",おこり,関連熟語：瘧疾（ギャクシツ）  ▼瘧が落ちる…瘧(ｵｺﾘ:マラリア性の熱病)にかかったように物事に夢中になっていたのが、何かのはずみで急にさめる。〈故事俗信ことわざ大辞典〉,読み方をご入力ください,Text
"__癸亥__の歳に上洛した
関連熟語：癸亥（キガイ）  ★十干十二支。",みずのとい,関連熟語：癸亥（キガイ）  ★十干十二支。,読み方をご入力ください,Text
"__睨__むように天を見上げた
関連熟語：睨視（ゲイシ）  ★睨む（にら-む）  1.鋭い目つきでじっと見つめる。下からや横目でにらみつける。  2.監視する。〈漢字ペディア〉  ●H08-1㈠",にら,関連熟語：睨視（ゲイシ）  ★睨む（にら-む）  1.鋭い目つきでじっと見つめる。下からや横目でにらみつける。  2.監視する。〈漢字ペディア〉  ●H08-1㈠,読み方をご入力ください,Text
"__礑__と思い当たった
関連熟語：--  ★礑と（はた-と／はった-と）  1.強く打つようす。  2.険しくにらむさま。  3.胸にこたえたさま。〈漢字ペディア〉  ●H22-1㈠","はた,はった",関連熟語：--  ★礑と（はた-と／はった-と）  1.強く打つようす。  2.険しくにらむさま。  3.胸にこたえたさま。〈漢字ペディア〉  ●H22-1㈠,読み方をご入力ください,Text
"__笊__で水を汲む
関連熟語：笊籬（ソウリ）  ★笊（ざる）  1.細く裂いた竹ひごなどで編んだ器。  2.「笊碁(ざるゴ)」の略。  2.「笊蕎麦(ざるそば)」の略。  4.編んだ目からこぼれることから、抜けや落ちの多いたとえ。〈漢字ペディア〉  ●H07-1㈠",ざる,関連熟語：笊籬（ソウリ）  ★笊（ざる）  1.細く裂いた竹ひごなどで編んだ器。  2.「笊碁(ざるゴ)」の略。  2.「笊蕎麦(ざるそば)」の略。  4.編んだ目からこぼれることから、抜けや落ちの多いたとえ。〈漢字ペディア〉  ●H07-1㈠,読み方をご入力ください,Text
"__筬__の音が響く山村を訪れた
関連熟語：--  ★筬（おさ） 機(はた)織りの道具。縦糸の位置をととのえるもの。〈漢字ペディア〉  ●H12-3㈠／ ●H16-1㈠／ ●H19-2㈠／ ●H22-2㈠／ ●H28-2㈠",おさ,関連熟語：--  ★筬（おさ） 機(はた)織りの道具。縦糸の位置をととのえるもの。〈漢字ペディア〉  ●H12-3㈠／ ●H16-1㈠／ ●H19-2㈠／ ●H22-2㈠／ ●H28-2㈠,読み方をご入力ください,Text
"__箙__に梅枝を指した風流を見とがめる
関連熟語：箭箙（センプク）  ★箙（えびら） 矢を入れて携帯する武具。ふつう背負う。〈漢字ペディア〉  ●H30-2㈠",えびら,関連熟語：箭箙（センプク）  ★箙（えびら） 矢を入れて携帯する武具。ふつう背負う。〈漢字ペディア〉  ●H30-2㈠,読み方をご入力ください,Text
"__篝火__であたりを照らす
関連熟語：篝火（コウカ）  ★篝火（かがりび） 夜間の警備や漁猟に照明としてたく火。かがり。〈漢字ペディア〉  ●H06-1㈠",かがりび,関連熟語：篝火（コウカ）  ★篝火（かがりび） 夜間の警備や漁猟に照明としてたく火。かがり。〈漢字ペディア〉  ●H06-1㈠,読み方をご入力ください,Text
"__篩__った黄粉を餅に付ける
関連熟語：--  ★篩う（ふる-う）  1.ふるいに掛けてより分ける。  2.選抜する。〈漢字ペディア〉  ●H16-3㈠",ふる,関連熟語：--  ★篩う（ふる-う）  1.ふるいに掛けてより分ける。  2.選抜する。〈漢字ペディア〉  ●H16-3㈠,読み方をご入力ください,Text
