Question,Answers,Comment,Instructions,Render as
亢たる,あたる,"【A】コウのど。くび。くびすじ。
【B】コウ
① あがる。あげる。高く上がる。
② あたる。匹敵する。対等である。
③ きわめる。きわまる。
④ たかい。たかぶる。
⑤ 二十八宿の一つ。あみぼし。",Type the reading!,Text
亢める,きわめる,"【A】コウのど。くび。くびすじ。
【B】コウ
① あがる。あげる。高く上がる。
② あたる。匹敵する。対等である。
③ きわめる。きわまる。
④ たかい。たかぶる。
⑤ 二十八宿の一つ。あみぼし。",Type the reading!,Text
亢る,たかぶる,"【A】コウのど。くび。くびすじ。
【B】コウ
① あがる。あげる。高く上がる。
② あたる。匹敵する。対等である。
③ きわめる。きわまる。
④ たかい。たかぶる。
⑤ 二十八宿の一つ。あみぼし。",Type the reading!,Text
亶,"ほしいまま,まこと","【A】タン
① あつい。厚くする。手厚い。
② まこと。まことに。本当に。
③ ただ。ただし。＝但
【B】センもっぱら。ほしいまま。ほしいままに。",Type the reading!,Text
亶い,あつい,"【A】タン
① あつい。厚くする。手厚い。
② まこと。まことに。本当に。
③ ただ。ただし。＝但
【B】センもっぱら。ほしいまま。ほしいままに。",Type the reading!,Text
亶ら,もっぱら,"【A】タン
① あつい。厚くする。手厚い。
② まこと。まことに。本当に。
③ ただ。ただし。＝但
【B】センもっぱら。ほしいまま。ほしいままに。",Type the reading!,Text
仂める,つとめる,"【A】リキ・リョク務（つと）める。＝力
【B】ロクあまり。半端。あまり、はしたの数。",Type the reading!,Text
仂り,あまり,"【A】リキ・リョク務（つと）める。＝力
【B】ロクあまり。半端。あまり、はしたの数。",Type the reading!,Text
仄か,ほのか,"① いやしい。身分が低い。
② かたむく。かたよる。
③ かたわら。あたり。そば。
④ ほのか。かすか。わずか。
⑤ ほのかに。かすかに。わずかに。
⑥ ほのめく。ほのかに見ることができる。
⑦ ほのめかす。それとなく言う。
⑧ せまい。
⑨ 漢字の四声（シセイ）のうち平声（ヒョウショウ）を除いた、上声（ジョウショウ）・去声（キョショウ）・入声（ニッショウ）の総称。",Type the reading!,Text
仄く,かたむく,"① いやしい。身分が低い。
② かたむく。かたよる。
③ かたわら。あたり。そば。
④ ほのか。かすか。わずか。
⑤ ほのかに。かすかに。わずかに。
⑥ ほのめく。ほのかに見ることができる。
⑦ ほのめかす。それとなく言う。
⑧ せまい。
⑨ 漢字の四声（シセイ）のうち平声（ヒョウショウ）を除いた、上声（ジョウショウ）・去声（キョショウ）・入声（ニッショウ）の総称。",Type the reading!,Text
仄しい,いやしい,"① いやしい。身分が低い。
② かたむく。かたよる。
③ かたわら。あたり。そば。
④ ほのか。かすか。わずか。
⑤ ほのかに。かすかに。わずかに。
⑥ ほのめく。ほのかに見ることができる。
⑦ ほのめかす。それとなく言う。
⑧ せまい。
⑨ 漢字の四声（シセイ）のうち平声（ヒョウショウ）を除いた、上声（ジョウショウ）・去声（キョショウ）・入声（ニッショウ）の総称。",Type the reading!,Text
仄つ,そばだつ,"① いやしい。身分が低い。
② かたむく。かたよる。
③ かたわら。あたり。そば。
④ ほのか。かすか。わずか。
⑤ ほのかに。かすかに。わずかに。
⑥ ほのめく。ほのかに見ることができる。
⑦ ほのめかす。それとなく言う。
⑧ せまい。
⑨ 漢字の四声（シセイ）のうち平声（ヒョウショウ）を除いた、上声（ジョウショウ）・去声（キョショウ）・入声（ニッショウ）の総称。",Type the reading!,Text
仄めかす,ほのめかす,"① いやしい。身分が低い。
② かたむく。かたよる。
③ かたわら。あたり。そば。
④ ほのか。かすか。わずか。
⑤ ほのかに。かすかに。わずかに。
⑥ ほのめく。ほのかに見ることができる。
⑦ ほのめかす。それとなく言う。
⑧ せまい。
⑨ 漢字の四声（シセイ）のうち平声（ヒョウショウ）を除いた、上声（ジョウショウ）・去声（キョショウ）・入声（ニッショウ）の総称。",Type the reading!,Text
仄めく,ほのめく,"① いやしい。身分が低い。
② かたむく。かたよる。
③ かたわら。あたり。そば。
④ ほのか。かすか。わずか。
⑤ ほのかに。かすかに。わずかに。
⑥ ほのめく。ほのかに見ることができる。
⑦ ほのめかす。それとなく言う。
⑧ せまい。
⑨ 漢字の四声（シセイ）のうち平声（ヒョウショウ）を除いた、上声（ジョウショウ）・去声（キョショウ）・入声（ニッショウ）の総称。",Type the reading!,Text
仄ら,かたわら,"① いやしい。身分が低い。
② かたむく。かたよる。
③ かたわら。あたり。そば。
④ ほのか。かすか。わずか。
⑤ ほのかに。かすかに。わずかに。
⑥ ほのめく。ほのかに見ることができる。
⑦ ほのめかす。それとなく言う。
⑧ せまい。
⑨ 漢字の四声（シセイ）のうち平声（ヒョウショウ）を除いた、上声（ジョウショウ）・去声（キョショウ）・入声（ニッショウ）の総称。",Type the reading!,Text
仆す,ふす,"① たおれる。ふす。前向きにぱたりと倒れる。
② 死ぬ。",Type the reading!,Text
仆れる,たおれる,"① たおれる。ふす。前向きにぱたりと倒れる。
② 死ぬ。",Type the reading!,Text
仍,なお,"① かさなる。重ねる。
② しきりに。しばしば。たびたび。重ねて。
③ なお。やはり。依然として。
④ よって。よりて。したがって。すなわち。つまり。
⑤ よる。従う。",Type the reading!,Text
仍って,よって,"① かさなる。重ねる。
② しきりに。しばしば。たびたび。重ねて。
③ なお。やはり。依然として。
④ よって。よりて。したがって。すなわち。つまり。
⑤ よる。従う。",Type the reading!,Text
仍なる,かさなる,"① かさなる。重ねる。
② しきりに。しばしば。たびたび。重ねて。
③ なお。やはり。依然として。
④ よって。よりて。したがって。すなわち。つまり。
⑤ よる。従う。",Type the reading!,Text
仍に,しきりに,"① かさなる。重ねる。
② しきりに。しばしば。たびたび。重ねて。
③ なお。やはり。依然として。
④ よって。よりて。したがって。すなわち。つまり。
⑤ よる。従う。",Type the reading!,Text
仍りて,よりて,"① かさなる。重ねる。
② しきりに。しばしば。たびたび。重ねて。
③ なお。やはり。依然として。
④ よって。よりて。したがって。すなわち。つまり。
⑤ よる。従う。",Type the reading!,Text
仍る,よる,"① かさなる。重ねる。
② しきりに。しばしば。たびたび。重ねて。
③ なお。やはり。依然として。
④ よって。よりて。したがって。すなわち。つまり。
⑤ よる。従う。",Type the reading!,Text
仗,"つわもの,ほこ","① つわもの。ほこ。刀や戟などの武器。
② まもり。天子、宮殿などの護衛。
③ よる。たよる。たのみにする。
④ 杖。杖をつく。杖を手にもつ。",Type the reading!,Text
仗り,まもり,"① つわもの。ほこ。刀や戟などの武器。
② まもり。天子、宮殿などの護衛。
③ よる。たよる。たのみにする。
④ 杖。杖をつく。杖を手にもつ。",Type the reading!,Text
仗る,よる,"① つわもの。ほこ。刀や戟などの武器。
② まもり。天子、宮殿などの護衛。
③ よる。たよる。たのみにする。
④ 杖。杖をつく。杖を手にもつ。",Type the reading!,Text
仞,ひろ,"① はかる。高さや深さなどを測る。
② ひろ。長さ・高さ・深さの単位。周代の八尺（一説に七尺または四尺）のこと。",Type the reading!,Text
仞る,はかる,"① はかる。高さや深さなどを測る。
② ひろ。長さ・高さ・深さの単位。周代の八尺（一説に七尺または四尺）のこと。",Type the reading!,Text
仟,かしら,"① かしら。おさ。千人を率いる長。
② 契約書や証書などの文書で数字を表すとき、書き換えを防ぐために「千」の代わりに用いる文字。大字。
③ 南北に通る小道、あぜ道。＝阡",Type the reading!,Text
仭,ひろ,"① はかる。高さや深さなどを測る。
② ひろ。長さ・高さ・深さの単位。周代の八尺（一説に七尺または四尺）のこと。",Type the reading!,Text
仭る,はかる,"① はかる。高さや深さなどを測る。
② ひろ。長さ・高さ・深さの単位。周代の八尺（一説に七尺または四尺）のこと。",Type the reading!,Text
价い,よい,"① よい。すぐれている。りっぱ。おおきい。
② 鎧を身につけた兵士。＝介
③ 下僕。使用人。",Type the reading!,Text
伉,たぐい,"【A】コウ
① おごる。おごり高ぶる。
② たぐい。相手。配偶者。
③ つよい。健やか。
④ ならぶ。対等。匹敵する。
【B】コウ正直なさま。素直なさま。",Type the reading!,Text
伉い,つよい,"【A】コウ
① おごる。おごり高ぶる。
② たぐい。相手。配偶者。
③ つよい。健やか。
④ ならぶ。対等。匹敵する。
【B】コウ正直なさま。素直なさま。",Type the reading!,Text
伉ぶ,ならぶ,"【A】コウ
① おごる。おごり高ぶる。
② たぐい。相手。配偶者。
③ つよい。健やか。
④ ならぶ。対等。匹敵する。
【B】コウ正直なさま。素直なさま。",Type the reading!,Text
伉る,おごる,"【A】コウ
① おごる。おごり高ぶる。
② たぐい。相手。配偶者。
③ つよい。健やか。
④ ならぶ。対等。匹敵する。
【B】コウ正直なさま。素直なさま。",Type the reading!,Text
伜,せがれ,"① たすけ。そえ。
② にわか。急に。突然。
【日本】せがれ。自分の息子をへりくだっていう語。",Type the reading!,Text
伜か,にわか,"① たすけ。そえ。
② にわか。急に。突然。
【日本】せがれ。自分の息子をへりくだっていう語。",Type the reading!,Text
伜け,たすけ,"① たすけ。そえ。
② にわか。急に。突然。
【日本】せがれ。自分の息子をへりくだっていう語。",Type the reading!,Text
估,あたい,"① あきなう。うる。また、あきんど。商人。商売を売り買いする人。
② あたい。値段。値段をつける。値段をみつもる。",Type the reading!,Text
估う,あきなう,"① あきなう。うる。また、あきんど。商人。商売を売り買いする人。
② あたい。値段。値段をつける。値段をみつもる。",Type the reading!,Text
估る,うる,"① あきなう。うる。また、あきんど。商人。商売を売り買いする人。
② あたい。値段。値段をつける。値段をみつもる。",Type the reading!,Text
佇つ,まつ,"① たたずむ。たちどまる。一定の場所にしばらくの間じっとしている。
② 待つ。待ちのぞむ。",Type the reading!,Text
佇まる,たちどまる,"① たたずむ。たちどまる。一定の場所にしばらくの間じっとしている。
② 待つ。待ちのぞむ。",Type the reading!,Text
佇む,たたずむ,"① たたずむ。たちどまる。一定の場所にしばらくの間じっとしている。
② 待つ。待ちのぞむ。",Type the reading!,Text
佗,"ほか,わび","① になう。せおう。負う。
② ほか。べつの。＝他
③ 引く。引きずる。
【日本】
① わび。閑寂な趣。茶道や俳句における理想理念。「侘」の誤用。
② わびしい。ものさびしい。「侘」の誤用。
③ わびる。さびしい。つらい。相手に謝罪をする。「侘」の誤用。",Type the reading!,Text
佗う,になう,"① になう。せおう。負う。
② ほか。べつの。＝他
③ 引く。引きずる。
【日本】
① わび。閑寂な趣。茶道や俳句における理想理念。「侘」の誤用。
② わびしい。ものさびしい。「侘」の誤用。
③ わびる。さびしい。つらい。相手に謝罪をする。「侘」の誤用。",Type the reading!,Text
佗しい,わびしい,"① になう。せおう。負う。
② ほか。べつの。＝他
③ 引く。引きずる。
【日本】
① わび。閑寂な趣。茶道や俳句における理想理念。「侘」の誤用。
② わびしい。ものさびしい。「侘」の誤用。
③ わびる。さびしい。つらい。相手に謝罪をする。「侘」の誤用。",Type the reading!,Text
佗びる,わびる,"① になう。せおう。負う。
② ほか。べつの。＝他
③ 引く。引きずる。
【日本】
① わび。閑寂な趣。茶道や俳句における理想理念。「侘」の誤用。
② わびしい。ものさびしい。「侘」の誤用。
③ わびる。さびしい。つらい。相手に謝罪をする。「侘」の誤用。",Type the reading!,Text
佚いに,たがいに,"【A】イツ
① たのしむ。あそぶ。やすんずる。気ままにすきなことをする。
② のがれる。隠れる。世からのがれる。
③ うしなう。なくす。忘れる。
④ うつくしい。または、みだら。なまめかしい。
【B】テツいれかわる。かわるがわる。たがいに。＝迭",Type the reading!,Text
佚う,うしなう,"【A】イツ
① たのしむ。あそぶ。やすんずる。気ままにすきなことをする。
② のがれる。隠れる。世からのがれる。
③ うしなう。なくす。忘れる。
④ うつくしい。または、みだら。なまめかしい。
【B】テツいれかわる。かわるがわる。たがいに。＝迭",Type the reading!,Text
佚しむ,たのしむ,"【A】イツ
① たのしむ。あそぶ。やすんずる。気ままにすきなことをする。
② のがれる。隠れる。世からのがれる。
③ うしなう。なくす。忘れる。
④ うつくしい。または、みだら。なまめかしい。
【B】テツいれかわる。かわるがわる。たがいに。＝迭",Type the reading!,Text
佚れる,のがれる,"【A】イツ
① たのしむ。あそぶ。やすんずる。気ままにすきなことをする。
② のがれる。隠れる。世からのがれる。
③ うしなう。なくす。忘れる。
④ うつくしい。または、みだら。なまめかしい。
【B】テツいれかわる。かわるがわる。たがいに。＝迭",Type the reading!,Text
佚んずる,やすんずる,"【A】イツ
① たのしむ。あそぶ。やすんずる。気ままにすきなことをする。
② のがれる。隠れる。世からのがれる。
③ うしなう。なくす。忘れる。
④ うつくしい。または、みだら。なまめかしい。
【B】テツいれかわる。かわるがわる。たがいに。＝迭",Type the reading!,Text
佝か,おろか,"① おろか。暗い。
② 背が曲がっていること。またはそのような人。",Type the reading!,Text
佝がる,まがる,"① おろか。暗い。
② 背が曲がっていること。またはそのような人。",Type the reading!,Text
佞,よこしま,"① おもねる。へつらう。うまいことをいって相手に取り入る。
② よこしま。口先だけで内心は陰険である。
③ 口が達者。物言いが巧み。",Type the reading!,Text
佞う,へつらう,"① おもねる。へつらう。うまいことをいって相手に取り入る。
② よこしま。口先だけで内心は陰険である。
③ 口が達者。物言いが巧み。",Type the reading!,Text
佞る,おもねる,"① おもねる。へつらう。うまいことをいって相手に取り入る。
② よこしま。口先だけで内心は陰険である。
③ 口が達者。物言いが巧み。",Type the reading!,Text
佩,おびだま,"① おびだま。帯につける飾りの玉。
② おびる。はく。身につける。また、腰につける。
③ しっかりと心にとどめて忘れない。",Type the reading!,Text
佩く,はく,"① おびだま。帯につける飾りの玉。
② おびる。はく。身につける。また、腰につける。
③ しっかりと心にとどめて忘れない。",Type the reading!,Text
佩びる,おびる,"① おびだま。帯につける飾りの玉。
② おびる。はく。身につける。また、腰につける。
③ しっかりと心にとどめて忘れない。",Type the reading!,Text
佯う,さまよう,"① いつわる。ふりをする。みせかける。だます。
② さまよう。",Type the reading!,Text
佯る,いつわる,"① いつわる。ふりをする。みせかける。だます。
② さまよう。",Type the reading!,Text
佰,おさ,"① おさ。かしら。百人の長。または、百人で一組の隊のこと。
② 東西に通る小道、あぜ道。＝陌
③ 契約書や証書などの文書で数字を表すとき、書き換えを防ぐために「百」の代わりに用いる文字。大字。",Type the reading!,Text
佻い,かるい,"① かるい。かるがるしい。軽薄。
② ぬすむ。こっそりとぬすむ。",Type the reading!,Text
佻しい,かるがるしい,"① かるい。かるがるしい。軽薄。
② ぬすむ。こっそりとぬすむ。",Type the reading!,Text
侈,ほしいまま,"① おおきい。広い。
② おごる。おごりたかぶる。
③ ほしいまま。好き勝手。
④ ぜいたくをする。
⑤ 度をこす。度をこえる。",Type the reading!,Text
侈きい,おおきい,"① おおきい。広い。
② おごる。おごりたかぶる。
③ ほしいまま。好き勝手。
④ ぜいたくをする。
⑤ 度をこす。度をこえる。",Type the reading!,Text
侈る,おごる,"① おおきい。広い。
② おごる。おごりたかぶる。
③ ほしいまま。好き勝手。
④ ぜいたくをする。
⑤ 度をこす。度をこえる。",Type the reading!,Text
侏い,みじかい,"① みじかい。
② 背が低い。",Type the reading!,Text
侑いる,むくいる,"① すすめる。料理やお酒などをすすめる。
② たすける。かばってたすける。＝佑
③ むくいる。お礼をする。
④ ゆるす。罪などをゆるす。",Type the reading!,Text
侑ける,たすける,"① すすめる。料理やお酒などをすすめる。
② たすける。かばってたすける。＝佑
③ むくいる。お礼をする。
④ ゆるす。罪などをゆるす。",Type the reading!,Text
侑す,ゆるす,"① すすめる。料理やお酒などをすすめる。
② たすける。かばってたすける。＝佑
③ むくいる。お礼をする。
④ ゆるす。罪などをゆるす。",Type the reading!,Text
侑める,すすめる,"① すすめる。料理やお酒などをすすめる。
② たすける。かばってたすける。＝佑
③ むくいる。お礼をする。
④ ゆるす。罪などをゆるす。",Type the reading!,Text
侖う,おもう,"① 思う。
② ついでる。ついずる。順序立てる。",Type the reading!,Text
侘,わび,"ほこる。おごる。自慢する。
【日本】
① わび。わびる。つらく思う。さびしく思う。
② わびしい。まずしいさま。",Type the reading!,Text
侘しい,わびしい,"ほこる。おごる。自慢する。
【日本】
① わび。わびる。つらく思う。さびしく思う。
② わびしい。まずしいさま。",Type the reading!,Text
侘びる,わびる,"ほこる。おごる。自慢する。
【日本】
① わび。わびる。つらく思う。さびしく思う。
② わびしい。まずしいさま。",Type the reading!,Text
侘る,ほこる,"ほこる。おごる。自慢する。
【日本】
① わび。わびる。つらく思う。さびしく思う。
② わびしい。まずしいさま。",Type the reading!,Text
俎,まないた,"① まないた。魚や肉などの食品を調理する台。
② 祭りでいけにえをのせるつくえ形の台。",Type the reading!,Text
俐い,かしこい,かしこい。さかしい。頭がよく切れる。小利口。,Type the reading!,Text
俐しい,さかしい,かしこい。さかしい。頭がよく切れる。小利口。,Type the reading!,Text
俑,ひとがた,"① いたむ。いたみ。
② ひとがた。死者を埋葬するときに一緒に埋める人形。",Type the reading!,Text
俑む,いたむ,"① いたむ。いたみ。
② ひとがた。死者を埋葬するときに一緒に埋める人形。",Type the reading!,Text
俔う,うかがう,"【A】ケンうかがう。こっそりとのぞいて見る。
【B】ケンたとえる。別のものを引き合いに出す。",Type the reading!,Text
俔える,たとえる,"【A】ケンうかがう。こっそりとのぞいて見る。
【B】ケンたとえる。別のものを引き合いに出す。",Type the reading!,Text
俘,とりこ,"① とりこ。捕虜。
② とりこにする。捕らえる。いけどる。
③ とる。うばいとる。",Type the reading!,Text
俘る,とる,"① とりこ。捕虜。
② とりこにする。捕らえる。いけどる。
③ とる。うばいとる。",Type the reading!,Text
俚,ひな,いやしい。田舎くさい。ひな。ひなびた。民間の。,Type the reading!,Text
俚しい,いやしい,いやしい。田舎くさい。ひな。ひなびた。民間の。,Type the reading!,Text
俛せる,ふせる,"【A】フふせる。ふす。うつむく。うつぶせになる。
【B】ベン・メンつとめる。努力する。＝勉",Type the reading!,Text
俞,いよいよ,"【A】ユ
① しかり。「はい」と承諾を表すことば。
② 木をくり抜いて作った丸木舟。
【B】ユ
① いよいよ。ますます。
② いえる。やわらぐ。安らかなさま。",Type the reading!,Text
俞り,しかり,"【A】ユ
① しかり。「はい」と承諾を表すことば。
② 木をくり抜いて作った丸木舟。
【B】ユ
① いよいよ。ますます。
② いえる。やわらぐ。安らかなさま。",Type the reading!,Text
俟つ,まつ,待（ま）つ。たよりにする。立ち止まる。,Type the reading!,Text
俤,おもかげ,おもかげ。ようす。顔つき。,Type the reading!,Text
俥,くるま,くるま。人を乗せて走る人力による車。人力車。,Type the reading!,Text
俯く,うつむく,"① ふす。ふせる。うつぶす。うつむく。うなだれる。顔や身体を下に向ける。
② かくれる。閉じこもる。",Type the reading!,Text
俯す,"ふす,うつぶす","① ふす。ふせる。うつぶす。うつむく。うなだれる。顔や身体を下に向ける。
② かくれる。閉じこもる。",Type the reading!,Text
俯せる,ふせる,"① ふす。ふせる。うつぶす。うつむく。うなだれる。顔や身体を下に向ける。
② かくれる。閉じこもる。",Type the reading!,Text
俶い,よい,"【A】シュク
① はじめ。はじめる。おこり。おこす。
② よい。立派。整っている。
【B】テキすぐれる。すぐれている。抜きん出ている。",Type the reading!,Text
俶める,はじめる,"【A】シュク
① はじめ。はじめる。おこり。おこす。
② よい。立派。整っている。
【B】テキすぐれる。すぐれている。抜きん出ている。",Type the reading!,Text
俶れる,すぐれる,"【A】シュク
① はじめ。はじめる。おこり。おこす。
② よい。立派。整っている。
【B】テキすぐれる。すぐれている。抜きん出ている。",Type the reading!,Text
俾,しもべ,"【A】ヒ
① しもべ。召し使い。
② 「しむ」「せしむ」と読み、「～させる」の意。
【B】ヘイにらむ。横目でみる。",Type the reading!,Text
俾む,にらむ,"【A】ヒ
① しもべ。召し使い。
② 「しむ」「せしむ」と読み、「～させる」の意。
【B】ヘイにらむ。横目でみる。",Type the reading!,Text
倅,せがれ,"① たすけ。そえ。
② にわか。急に。突然。
【日本】せがれ。自分の息子をへりくだっていう語。",Type the reading!,Text
倅か,にわか,"① たすけ。そえ。
② にわか。急に。突然。
【日本】せがれ。自分の息子をへりくだっていう語。",Type the reading!,Text
倅け,たすけ,"① たすけ。そえ。
② にわか。急に。突然。
【日本】せがれ。自分の息子をへりくだっていう語。",Type the reading!,Text
倆,うでまえ,"① うでまえ。わざ。たくみ。
② ふたつ。二人一組。",Type the reading!,Text
倏ち,たちまち,たちまち。突然。にわかに。すみやかに。すばやく。,Type the reading!,Text
倏やか,すみやか,たちまち。突然。にわかに。すみやかに。すばやく。,Type the reading!,Text
們,ともがら,ともがら。人称代名詞につけて複数を表す。「我們（がもん）」は「わたしたち・われら」の意。,Type the reading!,Text
倔い,つよい,"① つよい。芯が強い。強情。
② 突出したさま。起こり立つさま。",Type the reading!,Text
倚む,たのむ,"【A】イ
① たのむ。たよる。
② よる。よりかかる。もたれる。
【B】キ
① 不思議。珍しい。＝奇
② ひとつ。ひとつの。＝奇",Type the reading!,Text
倚る,よる,"【A】イ
① たのむ。たよる。
② よる。よりかかる。もたれる。
【B】キ
① 不思議。珍しい。＝奇
② ひとつ。ひとつの。＝奇",Type the reading!,Text
倡,"あそびめ,わざおぎ","【A】ショウ
① あそびめ。遊女。
② わざおぎ。音楽を演奏する人や踊りを踊る人。
【B】ショウとなえる。最初に言いはじめる。また、最初に歌いはじめる。",Type the reading!,Text
倡える,となえる,"【A】ショウ
① あそびめ。遊女。
② わざおぎ。音楽を演奏する人や踊りを踊る人。
【B】ショウとなえる。最初に言いはじめる。また、最初に歌いはじめる。",Type the reading!,Text
倥か,おろか,"【A】コウおろか。おろかなさま。無知なさま。
【B】コウいそがしい。せわしい。あわただしいさま。
【日本】ぬかる。ぬかり。手落ち。やり損なう。",Type the reading!,Text
倥しい,いそがしい,"【A】コウおろか。おろかなさま。無知なさま。
【B】コウいそがしい。せわしい。あわただしいさま。
【日本】ぬかる。ぬかり。手落ち。やり損なう。",Type the reading!,Text
倥る,ぬかる,"【A】コウおろか。おろかなさま。無知なさま。
【B】コウいそがしい。せわしい。あわただしいさま。
【日本】ぬかる。ぬかり。手落ち。やり損なう。",Type the reading!,Text
倨る,おごる,"① おごる。おごりたかぶる。
② 足を投げ出して座る。あぐらをかく。",Type the reading!,Text
倩,"つらつら,むこ","【A】セイ
① 婿（むこ）。
② 雇（やと）う。雇い人。代理。
【B】セン
① うつくしい。うるわしい。口元が愛らしいさま。
② 男子の字（あざな）に用いる美称。
【日本】つらつら。つくづく。よくよく。",Type the reading!,Text
倩う,やとう,"【A】セイ
① 婿（むこ）。
② 雇（やと）う。雇い人。代理。
【B】セン
① うつくしい。うるわしい。口元が愛らしいさま。
② 男子の字（あざな）に用いる美称。
【日本】つらつら。つくづく。よくよく。",Type the reading!,Text
倩しい,うつくしい,"【A】セイ
① 婿（むこ）。
② 雇（やと）う。雇い人。代理。
【B】セン
① うつくしい。うるわしい。口元が愛らしいさま。
② 男子の字（あざな）に用いる美称。
【日本】つらつら。つくづく。よくよく。",Type the reading!,Text
倪,"きわ,ながしめ","① きわ。はし。かぎり。
② 流し目（ながしめ）。横目でみる。
③ 幼い子供。かよわいもの。",Type the reading!,Text
倬い,たかい,"① あきらか。著しい。
② おおきい。たかい。目立って大きい。
③ 目立ってすぐれている。",Type the reading!,Text
倬きい,おおきい,"① あきらか。著しい。
② おおきい。たかい。目立って大きい。
③ 目立ってすぐれている。",Type the reading!,Text
倬らか,あきらか,"① あきらか。著しい。
② おおきい。たかい。目立って大きい。
③ 目立ってすぐれている。",Type the reading!,Text
偃す,ふす,"① おごる。おごりたかぶる。
② ふす。ふせる。たおれる。
③ やめる。戦をやめる。
④ やすむ。一休みする。
⑤ せき。せく。水などをせき止める。＝堰
⑥ 便所。かわや。",Type the reading!,Text
偃せる,ふせる,"① おごる。おごりたかぶる。
② ふす。ふせる。たおれる。
③ やめる。戦をやめる。
④ やすむ。一休みする。
⑤ せき。せく。水などをせき止める。＝堰
⑥ 便所。かわや。",Type the reading!,Text
偃める,やめる,"① おごる。おごりたかぶる。
② ふす。ふせる。たおれる。
③ やめる。戦をやめる。
④ やすむ。一休みする。
⑤ せき。せく。水などをせき止める。＝堰
⑥ 便所。かわや。",Type the reading!,Text
