Question,Answers,Comment,Instructions,Render as
贈り物は（　）では迷惑なだけだ。,竽を好むに瑟を鼓す,贈り物は__竽を好むに瑟を鼓す__では迷惑なだけだ。,Type the reading!,Text
相手のことを考えず、自分の好みでお歳暮を選ぶと（　）となるが、百貨店のお歳暮は割と喜ばれる。,竽を好むに瑟を鼓す,相手のことを考えず、自分の好みでお歳暮を選ぶと__竽を好むに瑟を鼓す__となるが、百貨店のお歳暮は割と喜ばれる。,Type the reading!,Text
消費者の好みに合わせないと、（　）だと売り上げは伸びない。,竽を好むに瑟を鼓す,消費者の好みに合わせないと、__竽を好むに瑟を鼓す__だと売り上げは伸びない。,Type the reading!,Text
チョコレートが嫌いな人に高級チョコレートをあげても（　）だし、もったいない。,竽を好むに瑟を鼓す,チョコレートが嫌いな人に高級チョコレートをあげても__竽を好むに瑟を鼓す__だし、もったいない。,Type the reading!,Text
部長がいないと副部長が（　）をする。,鼬の無き間の貂誇り,部長がいないと副部長が__鼬の無き間の貂誇り__をする。,Type the reading!,Text
普段は上司にごまをすってばかりなのに、その上司がいないと（　）だ。,鼬の無き間の貂誇り,普段は上司にごまをすってばかりなのに、その上司がいないと__鼬の無き間の貂誇り__だ。,Type the reading!,Text
（　）は器の小さい人間がやることだ。,鼬の無き間の貂誇り,__鼬の無き間の貂誇り__は器の小さい人間がやることだ。,Type the reading!,Text
何だか張り切って仕切っているなと思ったら（　）だった。早く課長が出張から返ってくるといいな。,鼬の無き間の貂誇り,何だか張り切って仕切っているなと思ったら__鼬の無き間の貂誇り__だった。早く課長が出張から返ってくるといいな。,Type the reading!,Text
まったくうちの息子達はなんにも連絡がない、（　）じゃないけど、何もなければいいけどね。,鼬の道切り,まったくうちの息子達はなんにも連絡がない、__鼬の道切り__じゃないけど、何もなければいいけどね。,Type the reading!,Text
あんなに積極的に売り込みにきていた会社なのに、（　）か。倒産でもしたのかな。,鼬の道切り,あんなに積極的に売り込みにきていた会社なのに、__鼬の道切り__か。倒産でもしたのかな。,Type the reading!,Text
（　）みたいに突然連絡が取れなくなりました。本当にこの外国の会社は存在したのでしょうか。,鼬の道切り,__鼬の道切り__みたいに突然連絡が取れなくなりました。本当にこの外国の会社は存在したのでしょうか。,Type the reading!,Text
連絡がないのは無事の知らせともいいますが、（　）では不安になりますので、せめて月に一度くらいは連絡をお願いします。,鼬の道切り,連絡がないのは無事の知らせともいいますが、__鼬の道切り__では不安になりますので、せめて月に一度くらいは連絡をお願いします。,Type the reading!,Text
大きな鯛だったのに、最後に（　）だ、ブルッとしてテグスが切れてしまった。,鼬の最後っ屁,大きな鯛だったのに、最後に__鼬の最後っ屁__だ、ブルッとしてテグスが切れてしまった。,Type the reading!,Text
いかにあがいてもこの成果じゃ本社は納得しないよ。（　）でもいいから何かないか。,鼬の最後っ屁,いかにあがいてもこの成果じゃ本社は納得しないよ。__鼬の最後っ屁__でもいいから何かないか。,Type the reading!,Text
あそこまで追いこんでいたのに、（　）と同じできつい一発だったな。みすみす勝ちを逃したようなものだ。,鼬の最後っ屁,あそこまで追いこんでいたのに、__鼬の最後っ屁__と同じできつい一発だったな。みすみす勝ちを逃したようなものだ。,Type the reading!,Text
勘弁（かんべん）して欲しいよ。こんなことされると（　）より厳しいよ。,鼬の最後っ屁,勘弁（かんべん）して欲しいよ。こんなことされると__鼬の最後っ屁__より厳しいよ。,Type the reading!,Text
（　）ともこちゃんを笑わせようとしたが、クスリとも笑わなかった。,鼬になり貂になり,__鼬になり貂になり__ともこちゃんを笑わせようとしたが、クスリとも笑わなかった。,Type the reading!,Text
（　）接待したおかげで契約を取ることができた。,鼬になり貂になり,__鼬になり貂になり__接待したおかげで契約を取ることができた。,Type the reading!,Text
犬が薬だけ上手に吐き出すので、（　）御飯と一緒に摂取できるよう工夫した。,鼬になり貂になり,犬が薬だけ上手に吐き出すので、__鼬になり貂になり__御飯と一緒に摂取できるよう工夫した。,Type the reading!,Text
子供たちが授業に集中できるよう（　）、少しでも面白く興味を持ってもらえるようにした。,鼬になり貂になり,子供たちが授業に集中できるよう__鼬になり貂になり__、少しでも面白く興味を持ってもらえるようにした。,Type the reading!,Text
（　）説得したが、あの頑固おやじには（　）だ。,鼬になり貂になり,__鼬になり貂になり__説得したが、あの頑固おやじには__お手上げ__だ。,Type the reading!,Text
新しい抗生物質を発見しても、やがて菌のほうが耐性を持って効果がうすれるという、この（　）はよく話題になる。,鼬ごっこ,新しい抗生物質を発見しても、やがて菌のほうが耐性を持って効果がうすれるという、この__鼬ごっこ__はよく話題になる。,Type the reading!,Text
肉食動物は、獲物の探索能力や捕獲能力を発達させなければならないが、食われる方も逃走や防御の能力を発達させるので、（　）が生じる。,鼬ごっこ,肉食動物は、獲物の探索能力や捕獲能力を発達させなければならないが、食われる方も逃走や防御の能力を発達させるので、__鼬ごっこ__が生じる。,Type the reading!,Text
セキュリティのアップデートと、新種のウィルスは、日々、（　）を繰り返している。,鼬ごっこ,セキュリティのアップデートと、新種のウィルスは、日々、__鼬ごっこ__を繰り返している。,Type the reading!,Text
農薬は最初は効果があったが、しばらく後に抵抗性を持つ害虫の出現によって使えなくなり、より強力な農薬の開発と害虫側の抵抗性の出現との（　）が続き、じわりじわりと環境が破壊された。,鼬ごっこ,農薬は最初は効果があったが、しばらく後に抵抗性を持つ害虫の出現によって使えなくなり、より強力な農薬の開発と害虫側の抵抗性の出現との__鼬ごっこ__が続き、じわりじわりと環境が破壊された。,Type the reading!,Text
殺虫剤を開発すると、その薬に耐性を持つ虫が発生し、（　）が始まるので、私は、害虫を忌避する策をとることにした。,鼬ごっこ,殺虫剤を開発すると、その薬に耐性を持つ虫が発生し、__鼬ごっこ__が始まるので、私は、害虫を忌避する策をとることにした。,Type the reading!,Text
彼は（　）ような言い回しをよく使うが本当は何歳なんだ。,黴が生えた,彼は__黴が生えた__ような言い回しをよく使うが本当は何歳なんだ。,Type the reading!,Text
時代遅れの（　）法律のせいで、不正が横行している。,黴が生えた,時代遅れの__黴が生えた__法律のせいで、不正が横行している。,Type the reading!,Text
（　）デザインだが、それが逆に新しいと若者にうけた。,黴が生えた,__黴が生えた__デザインだが、それが逆に新しいと若者にうけた。,Type the reading!,Text
（　）考え方では、この経営危機を乗り切ることはできない。,黴が生えた,__黴が生えた__考え方では、この経営危機を乗り切ることはできない。,Type the reading!,Text
兵法三十六計は（　）戦法ではない。現代にも通用する。,黴が生えた,兵法三十六計は__黴が生えた__戦法ではない。現代にも通用する。,Type the reading!,Text
（　）にたずね返すと、彼は少し私のことを侮ったような顔で笑ったのだった。,鸚鵡返し,__鸚鵡返し__にたずね返すと、彼は少し私のことを侮ったような顔で笑ったのだった。,Type the reading!,Text
幼児はお母さんの言うことを（　）にすることで言葉を習得していくのだ。,鸚鵡返し,幼児はお母さんの言うことを__鸚鵡返し__にすることで言葉を習得していくのだ。,Type the reading!,Text
彼女から「二十歳の時に結婚しました。」と言われたので、「二十歳の時に結婚したのですか。」と（　）に言った。,鸚鵡返し,彼女から「二十歳の時に結婚しました。」と言われたので、「二十歳の時に結婚したのですか。」と__鸚鵡返し__に言った。,Type the reading!,Text
彼の言葉に対して（　）に呟いてから、彼女は「でも」と小さくかぶりを振った。,鸚鵡返し,彼の言葉に対して__鸚鵡返し__に呟いてから、彼女は「でも」と小さくかぶりを振った。,Type the reading!,Text
彼女は彼の言葉をゆっくりと確認するかのように（　）にした。,鸚鵡返し,彼女は彼の言葉をゆっくりと確認するかのように__鸚鵡返し__にした。,Type the reading!,Text
口約束するだけでいつも守らないなんて、（　）だ。というか鳥以下だ。,鸚鵡能く言えども飛鳥を離れず,口約束するだけでいつも守らないなんて、__鸚鵡能く言えども飛鳥を離れず__だ。というか鳥以下だ。,Type the reading!,Text
口先ばかりで何もしない社長は（　）だから、解職を求める。,鸚鵡能く言えども飛鳥を離れず,口先ばかりで何もしない社長は__鸚鵡能く言えども飛鳥を離れず__だから、解職を求める。,Type the reading!,Text
やるやる言いながらやらないなんてやるやる詐欺だ。（　）で軽蔑に値する。,鸚鵡能く言えども飛鳥を離れず,やるやる言いながらやらないなんてやるやる詐欺だ。__鸚鵡能く言えども飛鳥を離れず__で軽蔑に値する。,Type the reading!,Text
口先では調子いいことをいいながら行動に移さない君は礼を欠き、（　）です。,鸚鵡能く言えども飛鳥を離れず,口先では調子いいことをいいながら行動に移さない君は礼を欠き、__鸚鵡能く言えども飛鳥を離れず__です。,Type the reading!,Text
二人が互いに掣肘（せいちゅう）し合っている間に、彼が（　）のように、利益を横取りすることに成功し、出世したのだった。,鷸蚌の争い,二人が互いに掣肘（せいちゅう）し合っている間に、彼が__鷸蚌の争い__のように、利益を横取りすることに成功し、出世したのだった。,Type the reading!,Text
第一次大戦の拡大に連れて、ヨーロッパの列強は戦争に巻き込まれ、日本は（　）のように、利を占めることになった。,鷸蚌の争い,第一次大戦の拡大に連れて、ヨーロッパの列強は戦争に巻き込まれ、日本は__鷸蚌の争い__のように、利を占めることになった。,Type the reading!,Text
鶏が二羽喧嘩をしていたが、弱ったところを狙っていた猫のミケが、（　）のごとくぱくっと食べた。,鷸蚌の争い,鶏が二羽喧嘩をしていたが、弱ったところを狙っていた猫のミケが、__鷸蚌の争い__のごとくぱくっと食べた。,Type the reading!,Text
若い頃はブイブイいわせて（　）のよと老婦人が自慢気に語っていた。,鶯鳴かせたこともある,若い頃はブイブイいわせて__鶯鳴かせたこともある__のよと老婦人が自慢気に語っていた。,Type the reading!,Text
男女差別はしたくないが、女性が（　）といっても貞淑さに欠ける女性だったんだなとしか思えない。,鶯鳴かせたこともある,男女差別はしたくないが、女性が__鶯鳴かせたこともある__といっても貞淑さに欠ける女性だったんだなとしか思えない。,Type the reading!,Text
（　）と言っていた彼女は、老人ホームでもモテている。,鶯鳴かせたこともある,__鶯鳴かせたこともある__と言っていた彼女は、老人ホームでもモテている。,Type the reading!,Text
「これでも（　）」という彼女は、顔にしわが刻まれても笑うとチャーミングだ。,鶯鳴かせたこともある,「これでも__鶯鳴かせたこともある__」という彼女は、顔にしわが刻まれても笑うとチャーミングだ。,Type the reading!,Text
祖母が、（　）のよと男性たちに貢がせた宝石類を見せてくれた。,鶯鳴かせたこともある,祖母が、__鶯鳴かせたこともある__のよと男性たちに貢がせた宝石類を見せてくれた。,Type the reading!,Text
（　）というから今年は期待できそうだ。,鶯の早く鳴く年は豊年,__鶯の早く鳴く年は豊年__というから今年は期待できそうだ。,Type the reading!,Text
春はまだ遠いのに鶯が鳴いている。（　）なので、苗を多めに用意しよう。,鶯の早く鳴く年は豊年,春はまだ遠いのに鶯が鳴いている。__鶯の早く鳴く年は豊年__なので、苗を多めに用意しよう。,Type the reading!,Text
まだ外は寒いのにホーホケキョと聞こえた。（　）と言われるから農家にとってはいい年になりそうだ。,鶯の早く鳴く年は豊年,まだ外は寒いのにホーホケキョと聞こえた。__鶯の早く鳴く年は豊年__と言われるから農家にとってはいい年になりそうだ。,Type the reading!,Text
（　）というから、今年は天候が安定しそうだ。,鶯の早く鳴く年は豊年,__鶯の早く鳴く年は豊年__というから、今年は天候が安定しそうだ。,Type the reading!,Text
去年は害虫が大発生したが、（　）という。農薬を多くまかなくても収穫が見込めるだろう。,鶯の早く鳴く年は豊年,去年は害虫が大発生したが、__鶯の早く鳴く年は豊年__という。農薬を多くまかなくても収穫が見込めるだろう。,Type the reading!,Text
人のおこぼれで成功するなんて（　）だな。,鮟鱇の待ち食い,人のおこぼれで成功するなんて__鮟鱇の待ち食い__だな。,Type the reading!,Text
（　）でここまで会社を大きくするとは、相当ラッキーなことだよ。,鮟鱇の待ち食い,__鮟鱇の待ち食い__でここまで会社を大きくするとは、相当ラッキーなことだよ。,Type the reading!,Text
あちらから来るチャンスを待っているだけで取りに行かない健太くんは、まさに（　）だ。,鮟鱇の待ち食い,あちらから来るチャンスを待っているだけで取りに行かない健太くんは、まさに__鮟鱇の待ち食い__だ。,Type the reading!,Text
努力せずにここまでになるとは。（　）じゃないか。,鮟鱇の待ち食い,努力せずにここまでになるとは。__鮟鱇の待ち食い__じゃないか。,Type the reading!,Text
（　）で出世できるとは要領が良いなあ。,鮟鱇の待ち食い,__鮟鱇の待ち食い__で出世できるとは要領が良いなあ。,Type the reading!,Text
良い師に会うことで（　）ということが往々にしてある。逆に良い師に会えないで才能をつぶすこともある。,驥足を展ぶ,良い師に会うことで__驥足を展ぶ__ということが往々にしてある。逆に良い師に会えないで才能をつぶすこともある。,Type the reading!,Text
ふさわしい機会が与えられることで（　）。,驥足を展ぶ,ふさわしい機会が与えられることで__驥足を展ぶ__。,Type the reading!,Text
彼の才能を狭い世界にとどめておくのはもったいない。世界に羽ばたき（　）方が彼と世界のためだ。,驥足を展ぶ,彼の才能を狭い世界にとどめておくのはもったいない。世界に羽ばたき__驥足を展ぶ__方が彼と世界のためだ。,Type the reading!,Text
公立の学校ではギフテッドの才能はのばせない。（　）ために私立を選ぶ。,驥足を展ぶ,公立の学校ではギフテッドの才能はのばせない。__驥足を展ぶ__ために私立を選ぶ。,Type the reading!,Text
人の上に立つ者が適材適所を心がければ、（　）ことになる。,驥足を展ぶ,人の上に立つ者が適材適所を心がければ、__驥足を展ぶ__ことになる。,Type the reading!,Text
あの企画を成功させた彼がいわゆる窓際族だなんて、（　）じゃないか。,"驥,塩車に服す",あの企画を成功させた彼がいわゆる窓際族だなんて、__驥、塩車に服す__じゃないか。,Type the reading!,Text
助演男優賞をとった彼が村人Aを演じるとは（　）だ。すごい無駄遣い。,"驥,塩車に服す",助演男優賞をとった彼が村人Aを演じるとは__驥、塩車に服す__だ。すごい無駄遣い。,Type the reading!,Text
手先が器用な彼女が（　）とは、店長の好き嫌いにも困ったものだ。,"驥,塩車に服す",手先が器用な彼女が__驥、塩車に服す__とは、店長の好き嫌いにも困ったものだ。,Type the reading!,Text
数学の博士号をとった人がレジ打ちをしている。まさに（　）だ。,"驥,塩車に服す",数学の博士号をとった人がレジ打ちをしている。まさに__驥、塩車に服す__だ。,Type the reading!,Text
上司の感情的な人事のせいで適材適所にできず、（　）。,"驥,塩車に服す",上司の感情的な人事のせいで適材適所にできず、__驥、塩車に服す__。,Type the reading!,Text
長く続いた徳川幕府も終わりを迎え、（　）だった。,驕れる者久しからず,長く続いた徳川幕府も終わりを迎え、__驕れる者久しからず__だった。,Type the reading!,Text
米国株は上がり続けるというが、（　）でいつアメリカが世界一位の経済大国から陥落するか分からない。,驕れる者久しからず,米国株は上がり続けるというが、__驕れる者久しからず__でいつアメリカが世界一位の経済大国から陥落するか分からない。,Type the reading!,Text
この世に絶対や永遠はない。（　）だ。,驕れる者久しからず,この世に絶対や永遠はない。__驕れる者久しからず__だ。,Type the reading!,Text
どんな大企業でも（　）なので、大企業に就職することが将来安泰ということにはならない。,驕れる者久しからず,どんな大企業でも__驕れる者久しからず__なので、大企業に就職することが将来安泰ということにはならない。,Type the reading!,Text
（　）とはいうが、本当に倒産するとは。,驕れる者久しからず,__驕れる者久しからず__とはいうが、本当に倒産するとは。,Type the reading!,Text
鈴木くんは、自分が運動が得意だからといって、運動が苦手な子をからかっていた。だけど、次の運動会では足をひねってしまい、走れなくなった。まさに、（　）だ。,驕る平家は久しからず,鈴木くんは、自分が運動が得意だからといって、運動が苦手な子をからかっていた。だけど、次の運動会では足をひねってしまい、走れなくなった。まさに、__驕る平家は久しからず__だ。,Type the reading!,Text
去年優勝校の野球部が一回戦で負けてしまった。（　）ということで、去年勝ったからといって、練習をおこたっていたら勝てない。,驕る平家は久しからず,去年優勝校の野球部が一回戦で負けてしまった。__驕る平家は久しからず__ということで、去年勝ったからといって、練習をおこたっていたら勝てない。,Type the reading!,Text
勢いのある政権だったが、ここ数ヵ月の勢いにかげりが見えてきた。これは（　）という事だろうか。目が離せない展開になってきた。,驕る平家は久しからず,勢いのある政権だったが、ここ数ヵ月の勢いにかげりが見えてきた。これは__驕る平家は久しからず__という事だろうか。目が離せない展開になってきた。,Type the reading!,Text
世界大会で優勝してからというもの、あの選手は態度が変わってしまった。サインや写真を求めるファンに対して冷たい態度を取ったり、暴言を吐いたりしているのだ。（　）というが、あの選手はそのうち成績が悪くなるだろう。,驕る平家は久しからず,世界大会で優勝してからというもの、あの選手は態度が変わってしまった。サインや写真を求めるファンに対して冷たい態度を取ったり、暴言を吐いたりしているのだ。__驕る平家は久しからず__というが、あの選手はそのうち成績が悪くなるだろう。,Type the reading!,Text
成功した直後の企業は、（　）と言われるように、謙虚で謙遜な姿勢を忘れず、常に改善と向上を目指す必要がある。,驕る平家は久しからず,成功した直後の企業は、__驕る平家は久しからず__と言われるように、謙虚で謙遜な姿勢を忘れず、常に改善と向上を目指す必要がある。,Type the reading!,Text
彼は、自分の地位を利用して周囲を見下していたが、その態度が仇となり役職を解かれた。（　）ということだ。,驕る平家は久しからず,彼は、自分の地位を利用して周囲を見下していたが、その態度が仇となり役職を解かれた。__驕る平家は久しからず__ということだ。,Type the reading!,Text
政治家が権力に翳りがちなのは、（　）ということわざが示すように、選挙での成功によって自信過剰になり、腐敗や不正に走りがちだからである。,驕る平家は久しからず,政治家が権力に翳りがちなのは、__驕る平家は久しからず__ということわざが示すように、選挙での成功によって自信過剰になり、腐敗や不正に走りがちだからである。,Type the reading!,Text
一気に40kgダイエットしようと思っても難しい、（　）、少しずつ健康的に体重を減らしていこう。,騏驥も一躍に十歩すること能わず,一気に40kgダイエットしようと思っても難しい、__騏驥も一躍に十歩すること能わず__、少しずつ健康的に体重を減らしていこう。,Type the reading!,Text
急に売り上げを上げようとしても（　）で、毎日の経営努力がいずれ利益につながります。,騏驥も一躍に十歩すること能わず,急に売り上げを上げようとしても__騏驥も一躍に十歩すること能わず__で、毎日の経営努力がいずれ利益につながります。,Type the reading!,Text
（　）、これからこつこつ努力を積んで、最後には合格をつかんで一緒に笑おうじゃないか。,騏驥も一躍に十歩すること能わず,__騏驥も一躍に十歩すること能わず__、これからこつこつ努力を積んで、最後には合格をつかんで一緒に笑おうじゃないか。,Type the reading!,Text
急に上手になれないよ、（　）、あきらめず練習を続けようね。,騏驥も一躍に十歩すること能わず,急に上手になれないよ、__騏驥も一躍に十歩すること能わず__、あきらめず練習を続けようね。,Type the reading!,Text
道を極めるのに近道なんてないよ、（　）、日々の努力を積み重ねるしかないよ。,騏驥も一躍に十歩すること能わず,道を極めるのに近道なんてないよ、__騏驥も一躍に十歩すること能わず__、日々の努力を積み重ねるしかないよ。,Type the reading!,Text
天才でも努力しないと、（　）で努力し続ける凡人に負ける。,騏驥の跼躅するは駑馬の安歩に如かず,天才でも努力しないと、__騏驥の跼躅するは駑馬の安歩に如かず__で努力し続ける凡人に負ける。,Type the reading!,Text
ウサギと亀の話のように、（　）だ。才能があるからと油断してはいけない。,騏驥の跼躅するは駑馬の安歩に如かず,ウサギと亀の話のように、__騏驥の跼躅するは駑馬の安歩に如かず__だ。才能があるからと油断してはいけない。,Type the reading!,Text
才能がない凡人を馬鹿にしてはいけない。（　）で、努力する凡人は非凡な人間を超えることがある。,騏驥の跼躅するは駑馬の安歩に如かず,才能がない凡人を馬鹿にしてはいけない。__騏驥の跼躅するは駑馬の安歩に如かず__で、努力する凡人は非凡な人間を超えることがある。,Type the reading!,Text
タンザナイトは限られた鉱山でだけ産出され、（　）と呼ばれる。,頷下の珠,タンザナイトは限られた鉱山でだけ産出され、__頷下の珠__と呼ばれる。,Type the reading!,Text
アウイナイトは鉱山が閉山となり、今流通している分は（　）となった。,頷下の珠,アウイナイトは鉱山が閉山となり、今流通している分は__頷下の珠__となった。,Type the reading!,Text
フォスフォフィライトは希少できれいな宝石の上、硬度が高く（　）だ。,頷下の珠,フォスフォフィライトは希少できれいな宝石の上、硬度が高く__頷下の珠__だ。,Type the reading!,Text
ロードクロサイトはバラ色の宝石で、（　）とも世界一美しい宝石ともいわれる。,頷下の珠,ロードクロサイトはバラ色の宝石で、__頷下の珠__とも世界一美しい宝石ともいわれる。,Type the reading!,Text
カシミール・サファイアは、その優美なブルーから（　）とされ高値がつけられている。,頷下の珠,カシミール・サファイアは、その優美なブルーから__頷下の珠__とされ高値がつけられている。,Type the reading!,Text
試験勉強が忙しく、（　）ことが無くなっていた。,頤を解く,試験勉強が忙しく、__頤を解く__ことが無くなっていた。,Type the reading!,Text
祖母は吉本新喜劇を見て（　）ことが長寿の秘訣と考えている。,頤を解く,祖母は吉本新喜劇を見て__頤を解く__ことが長寿の秘訣と考えている。,Type the reading!,Text
散髪で失敗した健太くんの姿を見て、クラスメイトは（　）ながら「ごめん。でも。ごめん。」と謝った。,頤を解き,散髪で失敗した健太くんの姿を見て、クラスメイトは__頤を解き__ながら「ごめん。でも。ごめん。」と謝った。,Type the reading!,Text
（　）てはいけない。この場ではクスリとも笑ってはいけないと思えば思うほど（　）。,頤を解い,__頤を解い__てはいけない。この場ではクスリとも笑ってはいけないと思えば思うほど__頤を解く__。,Type the reading!,Text
年をとり体のあちこちにがたがきて、（　）いる。,頤で蠅を追って,年をとり体のあちこちにがたがきて、__頤で蠅を追って__いる。,Type the reading!,Text
衰弱しきりやせ細って、ベッドの上で（　）いた。,頤で蠅を追って,衰弱しきりやせ細って、ベッドの上で__頤で蠅を追って__いた。,Type the reading!,Text
（　）健太くんの姿に、こっそり涙する。,頤で蠅を追う,__頤で蠅を追う__健太くんの姿に、こっそり涙する。,Type the reading!,Text
回診で（　）ともこちゃんを見た医師が、家族に「覚悟してください」と言った。,頤で蠅を追う,回診で__頤で蠅を追う__ともこちゃんを見た医師が、家族に「覚悟してください」と言った。,Type the reading!,Text
この本は古臭い内容の書物と思われているようだが、（　）、読めば読むほど味わい深い内容だから一度試してみると良いよ。,韋編三度絶つ,この本は古臭い内容の書物と思われているようだが、__韋編三度絶つ__、読めば読むほど味わい深い内容だから一度試してみると良いよ。,Type the reading!,Text
この本は表紙が取れてテープで補強してあるが、（　）、それくらい繰り返し読んだものなんだ。,韋編三度絶つ,この本は表紙が取れてテープで補強してあるが、__韋編三度絶つ__、それくらい繰り返し読んだものなんだ。,Type the reading!,Text
この絵本は、（　）というように、字が読めない頃から本当にたくさん繰り返して読んだから、ボロボロなのである。,韋編三度絶つ,この絵本は、__韋編三度絶つ__というように、字が読めない頃から本当にたくさん繰り返して読んだから、ボロボロなのである。,Type the reading!,Text
この本は、難解だから、（　）くらいに、何度も繰り返して読まないと理解できないんだ。,韋編三度絶つ,この本は、難解だから、__韋編三度絶つ__くらいに、何度も繰り返して読まないと理解できないんだ。,Type the reading!,Text
この辞書は、私の一番の愛読書なので、（　）というくらい読んだから、そろそろ買い替えないといけない。,韋編三度絶つ,この辞書は、私の一番の愛読書なので、__韋編三度絶つ__というくらい読んだから、そろそろ買い替えないといけない。,Type the reading!,Text
戸外へ飛び出した私は、どこへ行くとも知らないままに、彼について（　）で駈けたのである。,韋駄天走り,戸外へ飛び出した私は、どこへ行くとも知らないままに、彼について__韋駄天走り__で駈けたのである。,Type the reading!,Text
「じゃあ、急いでいるから。」と一言残し、彼は、（　）で砂ほこりをあげながら去ってていってしまった。,韋駄天走り,「じゃあ、急いでいるから。」と一言残し、彼は、__韋駄天走り__で砂ほこりをあげながら去ってていってしまった。,Type the reading!,Text
彼は、その小さな体に似つかわしくない（　）を見せ、一気に五人を抜き去り、クラスを優勝に導いたのだった。,韋駄天走り,彼は、その小さな体に似つかわしくない__韋駄天走り__を見せ、一気に五人を抜き去り、クラスを優勝に導いたのだった。,Type the reading!,Text
私は、彼の姿が最後に見えた場所へ（　）に駆けつけたが、どこにも居なかった。,韋駄天走り,私は、彼の姿が最後に見えた場所へ__韋駄天走り__に駆けつけたが、どこにも居なかった。,Type the reading!,Text
無事に着地すると、わたしは小道の先の建物に向かって（　）に駆けた。,韋駄天走り,無事に着地すると、わたしは小道の先の建物に向かって__韋駄天走り__に駆けた。,Type the reading!,Text
（　）の精神で己を律し、欠点を改善する。,韋を佩びて以て己を緩くす,__韋を佩びて以て己を緩くす__の精神で己を律し、欠点を改善する。,Type the reading!,Text
自分の欠点と向き合うのはつらい作業だが、（　）。,韋を佩びて以て己を緩くす,自分の欠点と向き合うのはつらい作業だが、__韋を佩びて以て己を緩くす__。,Type the reading!,Text
彼女に好かれるように、（　）ことを心がける。,韋を佩びて以て己を緩くす,彼女に好かれるように、__韋を佩びて以て己を緩くす__ことを心がける。,Type the reading!,Text
部屋を片付けることができない性格だったが、（　）ることを決意する。,韋を佩びて以て己を緩くす,部屋を片付けることができない性格だったが、__韋を佩びて以て己を緩くす__ることを決意する。,Type the reading!,Text
（　）ることで、理想の自分に近づく。,韋を佩びて以て己を緩くす,__韋を佩びて以て己を緩くす__ることで、理想の自分に近づく。,Type the reading!,Text
彼女はまた再婚できるだろう。なんてったって（　）という。,靨は七難隠す,彼女はまた再婚できるだろう。なんてったって__靨は七難隠す__という。,Type the reading!,Text
（　）というが、出っ歯なところもかわいく見える。,靨は七難隠す,__靨は七難隠す__というが、出っ歯なところもかわいく見える。,Type the reading!,Text
ともこちゃんは足が臭いが、（　）で気にならない。,靨は七難隠す,ともこちゃんは足が臭いが、__靨は七難隠す__で気にならない。,Type the reading!,Text
結婚パーティーでは（　）というように靨の女性は人（　）。,靨は七難隠す,結婚パーティーでは__靨は七難隠す__というように靨の女性は人__気がある__。,Type the reading!,Text
